Latitude,Longitude,Comment,Turb. [FTU],Depth [m]
1136.15682,12230.57246,9,1.49,2.479
1136.15682,12230.57246,9,1.343,2.479
1136.15682,12230.57246,9,1.543,2.485
1136.15682,12230.57246,9,1.556,2.495
1136.15682,12230.57246,9,1.556,2.513
1136.15682,12230.57246,9,1.53,2.537
1136.15682,12230.57246,9,1.583,2.548
1136.15682,12230.57246,9,1.516,2.563
1136.15682,12230.57246,9,1.543,2.567
1136.15682,12230.57246,9,1.57,2.575
1136.15682,12230.57246,9,1.45,2.587
1136.15682,12230.57246,9,1.45,2.604
1136.15682,12230.57246,9,1.41,2.62
1136.15682,12230.57246,9,1.357,2.638
1136.15682,12230.57246,9,1.41,2.65
1136.15682,12230.57246,9,1.41,2.65
1136.15682,12230.57246,9,1.423,2.666
1136.15682,12230.57246,9,1.703,2.68
1136.15682,12230.57246,9,1.649,2.699
1136.15682,12230.57246,9,1.649,2.714
1136.15682,12230.57246,9,1.623,2.729
1136.15682,12230.57246,9,1.556,2.746
1136.15682,12230.57246,9,1.929,2.769
1136.15682,12230.57246,9,2.102,2.8
1136.15682,12230.57246,9,2.089,2.84
1136.15682,12230.57246,9,1.969,2.882
1136.15682,12230.57246,9,1.876,2.921
1136.15682,12230.57246,9,1.809,2.952
1136.15682,12230.57246,9,1.982,2.975
1136.15682,12230.57246,9,1.796,2.988
1136.15682,12230.57246,9,1.676,2.997
1136.15682,12230.57246,9,1.783,3.006
1136.15682,12230.57246,9,1.649,3.014
1136.15682,12230.57246,9,1.583,3.024
1136.15682,12230.57246,9,1.703,3.031
1136.15682,12230.57246,9,1.783,3.042
1136.15682,12230.57246,9,2.036,3.044
1136.15682,12230.57246,9,1.916,3.043
1136.15682,12230.57246,9,1.729,3.044
1136.15682,12230.57246,9,1.783,3.037
1136.15682,12230.57246,9,1.996,3.036
1136.15682,12230.57246,9,1.956,3.04
1136.15682,12230.57246,9,1.823,3.053
1136.15682,12230.57246,9,1.862,3.077
1136.15682,12230.57246,9,1.743,3.111
1136.15682,12230.57246,9,1.716,3.142
1136.15682,12230.57246,9,1.716,3.177
1136.15682,12230.57246,9,1.649,3.207
1136.15682,12230.57246,9,1.716,3.235
1136.15682,12230.57246,9,1.703,3.261
1136.15682,12230.57246,9,1.689,3.279
1136.15682,12230.57246,9,1.663,3.299
1136.15682,12230.57246,9,1.596,3.315
1136.15682,12230.57246,9,1.543,3.329
1136.15682,12230.57246,9,1.583,3.342
1136.15682,12230.57246,9,1.623,3.356
1136.15682,12230.57246,9,1.663,3.37
1136.15682,12230.57246,9,1.769,3.384
1136.15682,12230.57246,9,3.102,3.4
1136.15682,12230.57246,9,3.195,3.418
1136.15682,12230.57246,9,2.369,3.438
1136.15682,12230.57246,9,1.982,3.454
1136.15682,12230.57246,9,1.849,3.464
1136.15682,12230.57246,9,1.836,3.47
1136.15682,12230.57246,9,2.022,3.473
1136.15682,12230.57246,9,2.022,3.471
1136.15682,12230.57246,9,2.182,3.468
1136.15682,12230.57246,9,2.089,3.468
1136.15682,12230.57246,9,1.823,3.463
1136.15682,12230.57246,9,1.729,3.456
1136.15682,12230.57246,9,1.663,3.454
1136.15682,12230.57246,9,1.649,3.453
1136.15682,12230.57246,9,1.649,3.453
1136.15682,12230.57246,9,1.823,3.454
1136.15682,12230.57246,9,1.849,3.46
1136.15682,12230.57246,9,1.849,3.468
1136.15682,12230.57246,9,2.022,3.479
1136.15682,12230.57246,9,1.729,3.493
1136.15682,12230.57246,9,1.743,3.505
1136.15682,12230.57246,9,2.009,3.518
1136.15682,12230.57246,9,2.062,3.53
1136.15682,12230.57246,9,1.862,3.545
1136.15682,12230.57246,9,1.796,3.563
1136.15682,12230.57246,9,1.676,3.579
1136.15682,12230.57246,9,1.583,3.592
1136.15682,12230.57246,9,1.769,3.613
1136.15682,12230.57246,9,1.756,3.628
1136.15682,12230.57246,9,1.743,3.65
1136.15682,12230.57246,9,1.689,3.667
1136.15682,12230.57246,9,1.663,3.681
1136.15682,12230.57246,9,1.649,3.686
1136.15682,12230.57246,9,1.596,3.686
1136.15682,12230.57246,9,1.649,3.676
1136.15682,12230.57246,9,1.636,3.668
1136.15682,12230.57246,9,1.769,3.655
1136.15682,12230.57246,9,1.916,3.645
1136.15682,12230.57246,9,2.182,3.641
1136.15682,12230.57246,9,2.289,3.637
1136.15682,12230.57246,9,2.129,3.639
1136.15682,12230.57246,9,2.102,3.648
1136.15682,12230.57246,9,2.049,3.661
1136.15682,12230.57246,9,2.275,3.68
1136.15682,12230.57246,9,2.116,3.7
1136.15682,12230.57246,9,2.009,3.722
1136.15682,12230.57246,9,2.209,3.746
1136.15682,12230.57246,9,2.089,3.771
1136.15682,12230.57246,9,1.876,3.799
1136.15682,12230.57246,9,2.009,3.831
1136.15682,12230.57246,9,2.102,3.861
1136.15682,12230.57246,9,2.076,3.889
1136.15682,12230.57246,9,2.076,3.914
1136.15682,12230.57246,9,1.969,3.934
1136.15682,12230.57246,9,1.942,3.948
1136.15682,12230.57246,9,2.209,3.957
1136.15682,12230.57246,9,2.489,3.959
1136.15682,12230.57246,9,2.262,3.963
1136.15682,12230.57246,9,2.475,3.968
1136.15682,12230.57246,9,2.315,3.976
1136.15682,12230.57246,9,2.036,3.992
1136.15682,12230.57246,9,2.022,4.009
1136.15682,12230.57246,9,2.062,4.027
1136.15682,12230.57246,9,2.355,4.046
1136.15682,12230.57246,9,2.195,4.063
1136.15682,12230.57246,9,1.916,4.078
1136.15682,12230.57246,9,1.916,4.087
1136.15682,12230.57246,9,2.009,4.097
1136.15682,12230.57246,9,2.169,4.107
1136.15682,12230.57246,9,2.209,4.123
1136.15682,12230.57246,9,2.249,4.144
1136.15682,12230.57246,9,2.302,4.169
1136.15682,12230.57246,9,2.302,4.169
1136.15682,12230.57246,9,2.249,4.2
1136.15682,12230.57246,9,2.249,4.236
1136.15682,12230.57246,9,2.275,4.27
1136.15682,12230.57246,9,3.128,4.302
1136.15682,12230.57246,9,3.729,4.328
1136.15682,12230.57246,9,4.556,4.348
1136.15682,12230.57246,9,5.759,4.36
1136.15682,12230.57246,9,6.856,4.367
1136.15682,12230.57246,9,7.231,4.366
1136.15682,12230.57246,9,6.91,4.363
1136.15682,12230.57246,9,5.973,4.356
1136.15682,12230.57246,9,5.024,4.345
1136.15682,12230.57246,9,4.476,4.338
1136.15682,12230.57246,9,4.837,4.338
1136.15682,12230.57246,9,5.104,4.34
1136.15682,12230.57246,9,5.024,4.347
1136.15682,12230.57246,9,5.518,4.353
1136.15682,12230.57246,9,5.812,4.359
1136.15682,12230.57246,9,6.428,4.364
1136.15682,12230.57246,9,7.338,4.366
1136.15682,12230.57246,9,8.437,4.37
1136.15682,12230.57246,9,9.175,4.373
1136.15682,12230.57246,9,12.819,4.375
1136.15682,12230.57246,9,15.247,4.382
1136.15682,12230.57246,9,19.28,4.387
1136.15682,12230.57246,9,26.794,4.392
1136.15682,12230.57246,9,37.773,4.398
1136.15682,12230.57246,9,66.94,4.402
1136.15682,12230.57246,9,83.294,4.401
1136.15682,12230.57246,9,88.799,4.405
1136.15682,12230.57246,9,83.438,4.404
1136.15682,12230.57246,9,80.674,4.405
1136.15682,12230.57246,9,79.51,4.404
1136.15682,12230.57246,9,80.242,4.403
1136.15682,12230.57246,9,72.807,4.403
1136.15682,12230.57246,9,61.966,4.401
1136.15682,12230.57246,9,59.791,4.399
1136.15682,12230.57246,9,54.514,4.397
1136.15682,12230.57246,9,45.469,4.394
1136.15682,12230.57246,9,42.078,4.399
1136.15682,12230.57246,9,57.438,4.402
1136.15682,12230.57246,9,63.707,4.409
1136.15682,12230.57246,9,58.015,4.416
1136.15682,12230.57246,9,60.299,4.422
1136.15682,12230.57246,9,66.301,4.426
1136.15682,12230.57246,9,63.324,4.432
1136.15682,12230.57246,9,56.2,4.435
1136.15682,12230.57246,9,51.248,4.438
1136.15682,12230.57246,9,48.48,4.441
1136.15682,12230.57246,9,52.018,4.441
1136.15682,12230.57246,9,55.68,4.442
1136.15682,12230.57246,9,54.331,4.441
1136.15682,12230.57246,9,55.356,4.439
1136.15682,12230.57246,9,50.198,4.438
1136.15682,12230.57246,9,45.427,4.434
1136.15682,12230.57246,9,42.189,4.431
1136.15682,12230.57246,9,42.189,4.431
1136.15682,12230.57246,9,43.759,4.426
1136.15682,12230.57246,9,51.206,4.421
1136.15682,12230.57246,9,60.314,4.418
1136.15682,12230.57246,9,74.236,4.414
1136.15682,12230.57246,9,94.577,4.412
1136.15682,12230.57246,9,107.207,4.412
1136.15682,12230.57246,9,110.493,4.413
1136.15682,12230.57246,9,103.593,4.418
1136.15682,12230.57246,9,88.495,4.426
1136.15682,12230.57246,9,83.092,4.438
1136.15682,12230.57246,9,91.365,4.451
1136.15682,12230.57246,9,97.682,4.466
1136.15682,12230.57246,9,100.239,4.47
1136.15682,12230.57246,9,91.046,4.471
1136.15682,12230.57246,9,91.975,4.474
1136.15682,12230.57246,9,103.227,4.474
1136.15682,12230.57246,9,103.901,4.472
1136.15682,12230.57246,9,106.442,4.469
1136.15682,12230.57246,9,91.234,4.466
1136.15682,12230.57246,9,74.636,4.465
1136.15682,12230.57246,9,63.381,4.462
1136.15682,12230.57246,9,63.126,4.46
1136.15682,12230.57246,9,69.215,4.457
1136.15682,12230.57246,9,81.076,4.451
1136.15682,12230.57246,9,86.527,4.444
1136.15682,12230.57246,9,80.659,4.439
1136.15682,12230.57246,9,68.304,4.433
1136.15682,12230.57246,9,58.522,4.429
1136.15682,12230.57246,9,58.086,4.428
1136.15682,12230.57246,9,67.92,4.431
1136.15682,12230.57246,9,66.613,4.435
1136.15682,12230.57246,9,75.18,4.439
1136.15682,12230.57246,9,89.567,4.443
1136.15682,12230.57246,9,98.573,4.449
1136.15682,12230.57246,9,118.071,4.455
1136.15682,12230.57246,9,144.845,4.458
1136.15682,12230.57246,9,168.387,4.463
1136.15682,12230.57246,9,170.953,4.463
1136.15682,12230.57246,9,148.674,4.466
1136.15682,12230.57246,9,114.261,4.472
1136.15682,12230.57246,9,98.967,4.481
1136.15682,12230.57246,9,99.844,4.49
1136.15682,12230.57246,9,78.935,4.496
1136.15682,12230.57246,9,58.847,4.493
1136.15682,12230.57246,9,52.746,4.495
1136.15682,12230.57246,9,59.326,4.496
1136.15682,12230.57246,9,67.096,4.497
1136.15682,12230.57246,9,75.953,4.501
1136.15682,12230.57246,9,76.884,4.503
1136.15682,12230.57246,9,72.422,4.506
1136.15682,12230.57246,9,61.316,4.508
1136.15682,12230.57246,9,48.955,4.511
1136.15682,12230.57246,9,43.314,4.513
1136.15682,12230.57246,9,50.73,4.514
1136.15682,12230.57246,9,57.55,4.518
1136.15682,12230.57246,9,61.26,4.519
1136.15682,12230.57246,9,59.834,4.519
1136.15682,12230.57246,9,59.834,4.519
1136.15682,12230.57246,9,60.088,4.521
1136.15682,12230.57246,9,58.973,4.521
1136.15682,12230.57246,9,49.527,4.521
1136.15682,12230.57246,9,41.011,4.518
1136.15682,12230.57246,9,38.976,4.513
1136.15682,12230.57246,9,42.425,4.513
1136.15682,12230.57246,9,36.448,4.517
1136.15682,12230.57246,9,32.276,4.521
1136.15682,12230.57246,9,23.084,4.522
1136.15682,12230.57246,9,18.886,4.519
1136.15682,12230.57246,9,17.911,4.518
1136.15682,12230.57246,9,14.45,4.516
1136.15682,12230.57246,9,11.513,4.515
1136.15682,12230.57246,9,9.927,4.512
1136.15682,12230.57246,9,10.478,4.513
1136.15682,12230.57246,9,12.24,4.511
1136.15682,12230.57246,9,10.451,4.51
1136.15682,12230.57246,9,8.974,4.51
1136.15682,12230.57246,9,8.84,4.508
1136.15682,12230.57246,9,9.081,4.508
1136.15682,12230.57246,9,9.685,4.508
1136.15682,12230.57246,9,11.056,4.508
1136.15682,12230.57246,9,12.994,4.508
1136.15682,12230.57246,9,14.018,4.508
1136.15682,12230.57246,9,18.155,4.505
1136.15682,12230.57246,9,24.447,4.507
1136.15682,12230.57246,9,29.339,4.508
1136.15682,12230.57246,9,31.657,4.509
1136.15682,12230.57246,9,32.042,4.51
1136.15682,12230.57246,9,40.18,4.508
1136.15682,12230.57246,9,51.471,4.513
1136.15682,12230.57246,9,41.08,4.512
1136.15682,12230.57246,9,28.531,4.513
1136.15682,12230.57246,9,20.107,4.517
1136.15682,12230.57246,9,17.41,4.516
1136.15682,12230.57246,9,15.139,4.516
1136.15682,12230.57246,9,12.671,4.518
1136.15682,12230.57246,9,11.217,4.517
1136.15682,12230.57246,9,10.222,4.519
1136.15682,12230.57246,9,9.417,4.52
1136.15682,12230.57246,9,10.625,4.52
1136.15682,12230.57246,9,13.52,4.521
1136.15682,12230.57246,9,14.437,4.521
1136.15682,12230.57246,9,16.152,4.522
1136.15682,12230.57246,9,15.801,4.522
1136.15682,12230.57246,9,12.186,4.517
1136.15682,12230.57246,9,9.014,4.518
1136.15682,12230.57246,9,7.941,4.514
1136.15682,12230.57246,9,8.249,4.507
1136.15682,12230.57246,9,8.679,4.495
1136.15682,12230.57246,9,9.309,4.487
1136.15682,12230.57246,9,10.384,4.481
1136.15682,12230.57246,9,11.405,4.478
1136.15682,12230.57246,9,11.742,4.482
1136.15682,12230.57246,9,23.098,4.491
1136.15682,12230.57246,9,63.877,4.504
1136.15682,12230.57246,9,63.877,4.504
1136.15682,12230.57246,9,63.947,4.51
1136.15682,12230.57246,9,39.764,4.51
1136.15682,12230.57246,9,29.422,4.508
1136.15682,12230.57246,9,22.771,4.508
1136.15682,12230.57246,9,19.782,4.508
1136.15682,12230.57246,9,19.877,4.507
1136.15682,12230.57246,9,22.118,4.507
1136.15682,12230.57246,9,32.331,4.508
1136.15682,12230.57246,9,63.225,4.506
1136.15682,12230.57246,9,93.85,4.508
1136.15682,12230.57246,9,109.962,4.508
1136.15682,12230.57246,9,117.151,4.508
1136.15682,12230.57246,9,116.083,4.508
1136.15682,12230.57246,9,113.211,4.509
1136.15682,12230.57246,9,113.078,4.51
1136.15682,12230.57246,9,118.071,4.511
1136.15682,12230.57246,9,120.642,4.513
1136.15682,12230.57246,9,141.104,4.514
1136.15682,12230.57246,9,131.912,4.517
1136.15682,12230.57246,9,106.119,4.516
1136.15682,12230.57246,9,167.538,4.518
1136.15682,12230.57246,9,197.498,4.519
1136.15682,12230.57246,9,178.619,4.52
1136.15682,12230.57246,9,122.637,4.521
1136.15682,12230.57246,9,73.664,4.521
1136.15682,12230.57246,9,43.481,4.522
1136.15682,12230.57246,9,27.943,4.523
1136.15682,12230.57246,9,19.402,4.523
1136.15682,12230.57246,9,14.167,4.523
1136.15682,12230.57246,9,10.894,4.523
1136.15682,12230.57246,9,13.533,4.521
1136.15682,12230.57246,9,46.36,4.514
1136.15682,12230.57246,9,57.987,4.503
1136.15682,12230.57246,9,58.889,4.486
1136.15682,12230.57246,9,62.744,4.471
1136.15682,12230.57246,9,101.761,4.459
1136.15682,12230.57246,9,158.831,4.451
1136.15682,12230.57246,9,177.079,4.447
1136.15682,12230.57246,9,207.868,4.442
1136.15682,12230.57246,9,204.725,4.451
1136.15682,12230.57246,9,98.763,4.454
1136.15682,12230.57246,9,45.706,4.463
1136.15682,12230.57246,9,21.642,4.47
1136.15682,12230.57246,9,10.478,4.475
1136.15682,12230.57246,9,5.264,4.485
1136.15682,12230.57246,9,13.654,4.49
1136.15682,12230.57246,9,20.311,4.492
1136.15682,12230.57246,9,96.865,4.49
1136.15682,12230.57246,9,190.48,4.489
1136.15682,12230.57246,9,235.779,4.487
1136.15682,12230.57246,9,255.827,4.487
1136.15682,12230.57246,9,331.485,4.488
1136.15682,12230.57246,9,475.196,4.489
1136.15682,12230.57246,9,485.966,4.491
1136.15682,12230.57246,9,414.136,4.494
1136.15682,12230.57246,9,241.474,4.495
1136.15682,12230.57246,9,116.424,4.495
1136.15682,12230.57246,9,116.424,4.495
1136.15682,12230.57246,9,54.808,4.493
1136.15682,12230.57246,9,26.658,4.492
1136.15682,12230.57246,9,13.115,4.493
1136.15682,12230.57246,9,6.629,4.496
1136.15682,12230.57246,9,3.542,4.499
1136.15682,12230.57246,9,1.996,4.506
1136.15682,12230.57246,9,1.223,4.51
1136.15682,12230.57246,9,0.824,4.52
1136.15682,12230.57246,9,0.612,4.515
1136.15682,12230.57246,9,0.479,4.51
1136.15682,12230.57246,9,0.399,4.502
1136.15682,12230.57246,9,0.346,4.494
1136.15682,12230.57246,9,0.306,4.485
1136.15682,12230.57246,9,0.279,4.476
1136.15682,12230.57246,9,0.239,4.469
1136.15682,12230.57246,9,0.213,4.466
1136.15682,12230.57246,9,0.199,4.464
1136.15682,12230.57246,9,0.279,4.469
1136.15682,12230.57246,9,0.319,4.471
1136.15682,12230.57246,9,0.253,4.475
1136.15682,12230.57246,9,0.705,4.482
1136.15682,12230.57246,9,4.303,4.488
1136.15682,12230.57246,9,4.93,4.493
1136.15682,12230.57246,9,12.98,4.496
1136.15682,12230.57246,9,48.271,4.496
1136.15682,12230.57246,9,191.784,4.493
1136.15682,12230.57246,9,343.079,4.493
1136.15682,12230.57246,9,443.52,4.494
1136.15682,12230.57246,9,545.268,4.498
1136.15682,12230.57246,9,438.88,4.502
1136.15682,12230.57246,9,248.446,4.506
1136.15682,12230.57246,9,353.984,4.507
1136.15682,12230.57246,9,501.744,4.504
1136.15682,12230.57246,9,519.352,4.505
1136.15682,12230.57246,9,399.988,4.508
1136.15682,12230.57246,9,197.388,4.508
1136.15682,12230.57246,9,96.705,4.508
1136.15682,12230.57246,9,47.183,4.508
1136.15682,12230.57246,9,23.452,4.508
1136.15682,12230.57246,9,11.836,4.508
1136.15682,12230.57246,9,6.026,4.512
1136.15682,12230.57246,9,3.275,4.513
1136.15682,12230.57246,9,1.889,4.515
1136.15682,12230.57246,9,1.197,4.516
1136.15682,12230.57246,9,0.784,4.512
1136.15682,12230.57246,9,0.625,4.509
1136.15682,12230.57246,9,0.598,4.507
1136.15682,12230.57246,9,0.479,4.502
1136.15682,12230.57246,9,0.385,4.494
1136.15682,12230.57246,9,0.332,4.484
1136.15682,12230.57246,9,0.306,4.476
1136.15682,12230.57246,9,1.317,4.47
1136.15682,12230.57246,9,34.766,4.467
1136.15682,12230.57246,9,74.079,4.464
1136.15682,12230.57246,9,68.731,4.475
1136.15682,12230.57246,9,70.425,4.482
1136.15682,12230.57246,9,70.425,4.482
1136.15682,12230.57246,9,101.19,4.488
1136.15682,12230.57246,9,148.4,4.502
1136.15682,12230.57246,9,207.073,4.507
1136.15682,12230.57246,9,220.907,4.51
1136.15682,12230.57246,9,255.122,4.503
1136.15682,12230.57246,9,278.897,4.502
1136.15682,12230.57246,9,284.316,4.496
1136.15682,12230.57246,9,281.762,4.491
1136.15682,12230.57246,9,270.579,4.49
1136.15682,12230.57246,9,255.942,4.486
1136.15682,12230.57246,9,242.189,4.485
1136.15682,12230.57246,9,178.696,4.483
1136.15682,12230.57246,9,87.959,4.482
1136.15682,12230.57246,9,41.441,4.481
1136.15682,12230.57246,9,20.175,4.482
1136.15682,12230.57246,9,9.967,4.484
1136.15682,12230.57246,9,5.077,4.492
1136.15682,12230.57246,9,3.875,4.502
1136.15682,12230.57246,9,7.74,4.509
1136.15682,12230.57246,9,7.526,4.523
1136.15682,12230.57246,9,10.518,4.531
1136.15682,12230.57246,9,10.491,4.52
1136.15682,12230.57246,9,34.229,4.517
1136.15682,12230.57246,9,81.854,4.513
1136.15682,12230.57246,9,101.146,4.507
1136.15682,12230.57246,9,123.308,4.502
1136.15682,12230.57246,9,146.135,4.493
1136.15682,12230.57246,9,188.943,4.487
1136.15682,12230.57246,9,234.857,4.481
1136.15682,12230.57246,9,303.6,4.476
1136.15682,12230.57246,9,254.138,4.47
1136.15682,12230.57246,9,125.801,4.475
1136.15682,12230.57246,9,58.353,4.474
1136.15682,12230.57246,9,27.656,4.458
1136.15682,12230.57246,9,14.045,4.447
1136.15682,12230.57246,9,52.55,4.435
1136.15682,12230.57246,9,135.43,4.425
1136.15682,12230.57246,9,183.904,4.417
1136.15682,12230.57246,9,162.685,4.417
1136.15682,12230.57246,9,177.887,4.419
1136.15682,12230.57246,9,132.573,4.422
1136.15682,12230.57246,9,65.365,4.431
1136.15682,12230.57246,9,36.613,4.441
1136.15682,12230.57246,9,23.275,4.468
1136.15682,12230.57246,9,52.046,4.469
1136.15682,12230.57246,9,167.26,4.466
1136.15682,12230.57246,9,259.638,4.465
1136.15682,12230.57246,9,303.887,4.461
1136.15682,12230.57246,9,335.886,4.455
1136.15682,12230.57246,9,399.383,4.452
1136.15682,12230.57246,9,368.457,4.451
1136.15682,12230.57246,9,290.154,4.453
1136.15682,12230.57246,9,199.218,4.459
1136.15682,12230.57246,9,199.218,4.459
1136.15682,12230.57246,9,104.488,4.467
1136.15682,12230.57246,9,48.969,4.476
1136.15682,12230.57246,9,23.411,4.484
1136.15682,12230.57246,9,11.499,4.495
1136.15682,12230.57246,9,5.812,4.511
1136.15682,12230.57246,9,3.075,4.52
1136.15682,12230.57246,9,1.729,4.517
1136.15682,12230.57246,9,1.104,4.512
1136.15682,12230.57246,9,0.745,4.505
1136.15682,12230.57246,9,0.678,4.497
1136.15682,12230.57246,9,1.011,4.493
1136.15682,12230.57246,9,2.435,4.486
1136.15682,12230.57246,9,5.064,4.483
1136.5282,12229.72297,8,2.076,0.031
1136.5282,12229.72297,8,2.076,0.052
1136.5282,12229.72297,8,2.209,0.079
1136.5282,12229.72297,8,2.262,0.105
1136.5282,12229.72297,8,2.302,0.13
1136.5282,12229.72297,8,2.182,0.153
1136.5282,12229.72297,8,2.129,0.168
1136.5282,12229.72297,8,2.129,0.168
1136.5282,12229.72297,8,2.049,0.179
1136.5282,12229.72297,8,2.089,0.184
1136.5282,12229.72297,8,1.996,0.189
1136.5282,12229.72297,8,1.862,0.185
1136.5282,12229.72297,8,1.823,0.184
1136.5282,12229.72297,8,1.729,0.176
1136.5282,12229.72297,8,1.716,0.175
1136.5282,12229.72297,8,1.823,0.177
1136.5282,12229.72297,8,2.036,0.179
1136.5282,12229.72297,8,1.849,0.182
1136.5282,12229.72297,8,1.876,0.184
1136.5282,12229.72297,8,1.889,0.185
1136.5282,12229.72297,8,1.796,0.184
1136.5282,12229.72297,8,1.862,0.182
1136.5282,12229.72297,8,1.783,0.182
1136.5282,12229.72297,8,1.743,0.185
1136.5282,12229.72297,8,1.729,0.189
1136.5282,12229.72297,8,1.823,0.198
1136.5282,12229.72297,8,1.929,0.205
1136.5282,12229.72297,8,1.862,0.212
1136.5282,12229.72297,8,1.756,0.218
1136.5282,12229.72297,8,1.756,0.216
1136.5282,12229.72297,8,1.676,0.215
1136.5282,12229.72297,8,1.689,0.214
1136.5282,12229.72297,8,1.703,0.201
1136.5282,12229.72297,8,1.849,0.199
1136.5282,12229.72297,8,1.929,0.198
1136.5282,12229.72297,8,1.743,0.201
1136.5282,12229.72297,8,1.703,0.209
1136.5282,12229.72297,8,1.596,0.22
1136.5282,12229.72297,8,1.543,0.235
1136.5282,12229.72297,8,1.583,0.251
1136.5282,12229.72297,8,1.57,0.274
1136.5282,12229.72297,8,1.609,0.301
1136.5282,12229.72297,8,1.649,0.331
1136.5282,12229.72297,8,1.676,0.362
1136.5282,12229.72297,8,1.556,0.393
1136.5282,12229.72297,8,1.636,0.421
1136.5282,12229.72297,8,1.649,0.443
1136.5282,12229.72297,8,1.942,0.458
1136.5282,12229.72297,8,1.916,0.468
1136.5282,12229.72297,8,2.395,0.471
1136.5282,12229.72297,8,2.129,0.476
1136.5282,12229.72297,8,1.836,0.482
1136.5282,12229.72297,8,1.769,0.497
1136.5282,12229.72297,8,1.689,0.516
1136.5282,12229.72297,8,1.783,0.53
1136.5282,12229.72297,8,1.916,0.547
1136.5282,12229.72297,8,1.809,0.562
1136.5282,12229.72297,8,1.689,0.572
1136.5282,12229.72297,8,1.996,0.582
1136.5282,12229.72297,8,2.049,0.593
1136.5282,12229.72297,8,1.636,0.61
1136.5282,12229.72297,8,1.503,0.628
1136.5282,12229.72297,8,1.49,0.653
1136.5282,12229.72297,8,1.45,0.678
1136.5282,12229.72297,8,1.45,0.678
1136.5282,12229.72297,8,1.383,0.704
