Latitude,Longitude,Comment,G&G-DO
1133.65323,12228.63062,3,5.398
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.393
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.372
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.373
1133.65323,12228.63062,3,5.373
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.371
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.372
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.371
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.373
1133.65323,12228.63062,3,5.372
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.374
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.377
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.376
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.375
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.38
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.378
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.383
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.379
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.381
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.384
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.382
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.385
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.386
1133.65323,12228.63062,3,5.387
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.393
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.393
1133.65323,12228.63062,3,5.393
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.393
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.396
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.396
1133.65323,12228.63062,3,5.396
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.388
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.39
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.395
1133.65323,12228.63062,3,5.396
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.389
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.391
1133.65323,12228.63062,3,5.392
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.394
1133.65323,12228.63062,3,5.397
1133.65323,12228.63062,3,5.395
1134.20638,12228.47156,6,6.574
1134.20638,12228.47156,6,6.579
1134.20638,12228.47156,6,6.581
1134.20638,12228.47156,6,6.576
1134.20638,12228.47156,6,6.576
1134.20638,12228.47156,6,6.574
1134.20638,12228.47156,6,6.569
1134.20638,12228.47156,6,6.566
1134.20638,12228.47156,6,6.575
1134.20638,12228.47156,6,6.585
1134.20638,12228.47156,6,6.588
1134.20638,12228.47156,6,6.591
1134.20638,12228.47156,6,6.591
1134.20638,12228.47156,6,6.584
1134.20638,12228.47156,6,6.588
1134.20638,12228.47156,6,6.597
1134.20638,12228.47156,6,6.613
1134.20638,12228.47156,6,6.623
1134.20638,12228.47156,6,6.622
1134.20638,12228.47156,6,6.603
1134.20638,12228.47156,6,6.608
1134.20638,12228.47156,6,6.611
1134.20638,12228.47156,6,6.606
1134.20638,12228.47156,6,6.617
1134.20638,12228.47156,6,6.624
1134.20638,12228.47156,6,6.634
1134.20638,12228.47156,6,6.646
1134.20638,12228.47156,6,6.652
1134.20638,12228.47156,6,6.662
1134.20638,12228.47156,6,6.662
1134.20638,12228.47156,6,6.665
1134.20638,12228.47156,6,6.664
1134.20638,12228.47156,6,6.667
1134.20638,12228.47156,6,6.667
1134.20638,12228.47156,6,6.67
1134.20638,12228.47156,6,6.671
1134.20638,12228.47156,6,6.684
1134.20638,12228.47156,6,6.696
1134.20638,12228.47156,6,6.713
1134.20638,12228.47156,6,6.727
1134.20638,12228.47156,6,6.739
1134.20638,12228.47156,6,6.745
1134.20638,12228.47156,6,6.754
1134.20638,12228.47156,6,6.768
1134.20638,12228.47156,6,6.772
1134.20638,12228.47156,6,6.779
1134.20638,12228.47156,6,6.79
1134.20638,12228.47156,6,6.799
1134.20638,12228.47156,6,6.803
1134.20638,12228.47156,6,6.819
1134.20638,12228.47156,6,6.831
1134.20638,12228.47156,6,6.835
1134.20638,12228.47156,6,6.842
1134.20638,12228.47156,6,6.853
1134.20638,12228.47156,6,6.861
1134.20638,12228.47156,6,6.87
1134.20638,12228.47156,6,6.881
1134.20638,12228.47156,6,6.884
1134.20638,12228.47156,6,6.888
1134.20638,12228.47156,6,6.893
1134.20638,12228.47156,6,6.893
1134.20638,12228.47156,6,6.893
1134.20638,12228.47156,6,6.902
1134.20638,12228.47156,6,6.903
1134.20638,12228.47156,6,6.911
1134.20638,12228.47156,6,6.918
1134.20638,12228.47156,6,6.921
1134.20638,12228.47156,6,6.926
1134.20638,12228.47156,6,6.929
1134.20638,12228.47156,6,6.932
1134.20638,12228.47156,6,6.94
1134.20638,12228.47156,6,6.945
1134.20638,12228.47156,6,6.954
1134.20638,12228.47156,6,6.947
1134.20638,12228.47156,6,6.95
1134.20638,12228.47156,6,6.95
1134.20638,12228.47156,6,6.958
1134.20638,12228.47156,6,6.964
1134.20638,12228.47156,6,6.959
1134.20638,12228.47156,6,6.955
1134.20638,12228.47156,6,6.958
1134.20638,12228.47156,6,6.965
1134.20638,12228.47156,6,6.961
1134.20638,12228.47156,6,6.963
1134.20638,12228.47156,6,6.966
1134.20638,12228.47156,6,6.97
1134.20638,12228.47156,6,6.974
1134.20638,12228.47156,6,6.971
1134.20638,12228.47156,6,6.983
1134.20638,12228.47156,6,6.977
1134.20638,12228.47156,6,6.976
1134.20638,12228.47156,6,6.982
1134.20638,12228.47156,6,6.982
1134.20638,12228.47156,6,6.987
1134.20638,12228.47156,6,6.989
1134.20638,12228.47156,6,6.982
1134.20638,12228.47156,6,6.984
1134.20638,12228.47156,6,6.994
1134.20638,12228.47156,6,6.998
1134.20638,12228.47156,6,7.0
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.001
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.006
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.003
1134.20638,12228.47156,6,7.006
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.002
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.01
1134.20638,12228.47156,6,7.017
1134.20638,12228.47156,6,7.017
1134.20638,12228.47156,6,7.022
1134.20638,12228.47156,6,7.016
1134.20638,12228.47156,6,7.009
1134.20638,12228.47156,6,7.019
1134.20638,12228.47156,6,7.019
1134.20638,12228.47156,6,7.025
1134.20638,12228.47156,6,7.022
1134.20638,12228.47156,6,7.021
1134.20638,12228.47156,6,7.029
1134.20638,12228.47156,6,7.024
1134.20638,12228.47156,6,7.023
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.035
1134.20638,12228.47156,6,7.034
1134.20638,12228.47156,6,7.035
1134.20638,12228.47156,6,7.034
1134.20638,12228.47156,6,7.039
1134.20638,12228.47156,6,7.033
1134.20638,12228.47156,6,7.028
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.025
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.029
1134.20638,12228.47156,6,7.027
1134.20638,12228.47156,6,7.029
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.037
1134.20638,12228.47156,6,7.031
1134.20638,12228.47156,6,7.026
1134.20638,12228.47156,6,7.027
1134.20638,12228.47156,6,7.03
1134.20638,12228.47156,6,7.024
1134.20638,12228.47156,6,7.02
1134.20638,12228.47156,6,7.021
1134.20638,12228.47156,6,7.023
1134.20638,12228.47156,6,7.017
1134.20638,12228.47156,6,7.015
1134.20638,12228.47156,6,7.016
1134.20638,12228.47156,6,7.025
1134.20638,12228.47156,6,7.017
1134.20638,12228.47156,6,7.023
1134.20638,12228.47156,6,7.022
1134.20638,12228.47156,6,7.016
1134.20638,12228.47156,6,7.014
1134.20638,12228.47156,6,7.015
1134.20638,12228.47156,6,7.019
1134.20638,12228.47156,6,7.011
1134.20638,12228.47156,6,7.012
1134.20638,12228.47156,6,7.013
1134.20638,12228.47156,6,7.008
1134.20638,12228.47156,6,7.009
1134.20638,12228.47156,6,7.005
1134.20638,12228.47156,6,7.004
1134.20638,12228.47156,6,7.003
1134.20638,12228.47156,6,7.004
1134.20638,12228.47156,6,7.008
1134.20638,12228.47156,6,6.955
1134.20638,12228.47156,6,6.745
1134.20638,12228.47156,6,6.415
1134.20638,12228.47156,6,6.07
1134.20638,12228.47156,6,6.07
1134.20638,12228.47156,6,5.866
1134.20638,12228.47156,6,5.784
1134.20638,12228.47156,6,5.773
1134.20638,12228.47156,6,5.787
1134.20638,12228.47156,6,5.816
1134.20638,12228.47156,6,5.847
1134.20638,12228.47156,6,5.884
1134.20638,12228.47156,6,5.918
1134.20638,12228.47156,6,5.951
1134.20638,12228.47156,6,5.987
1134.20638,12228.47156,6,6.027
1134.20638,12228.47156,6,6.058
1134.20638,12228.47156,6,6.094
1134.20638,12228.47156,6,6.126
1134.20638,12228.47156,6,6.152
1134.20638,12228.47156,6,6.178
1134.20638,12228.47156,6,6.211
1134.20638,12228.47156,6,6.238
1134.20638,12228.47156,6,6.267
1134.20638,12228.47156,6,6.292
1134.20638,12228.47156,6,6.311
1134.20638,12228.47156,6,6.334
1134.20638,12228.47156,6,6.356
1134.20638,12228.47156,6,6.375
1134.20638,12228.47156,6,6.396
1134.20638,12228.47156,6,6.416
1134.20638,12228.47156,6,6.432
1134.20638,12228.47156,6,6.451
1134.20638,12228.47156,6,6.464
1134.20638,12228.47156,6,6.476
1134.20638,12228.47156,6,6.491
1134.20638,12228.47156,6,6.505
1134.20638,12228.47156,6,6.523
1134.20638,12228.47156,6,6.532
1134.20638,12228.47156,6,6.549
1134.20638,12228.47156,6,6.565
1134.20638,12228.47156,6,6.58
1134.20638,12228.47156,6,6.601
1134.20638,12228.47156,6,6.607
1134.20638,12228.47156,6,6.627
1134.20638,12228.47156,6,6.642
1134.20638,12228.47156,6,6.655
1134.20638,12228.47156,6,6.67
1134.20638,12228.47156,6,6.679
1134.20638,12228.47156,6,6.692
1134.20638,12228.47156,6,6.704
1134.20638,12228.47156,6,6.714
1134.20638,12228.47156,6,6.716
1134.20638,12228.47156,6,6.721
1134.20638,12228.47156,6,6.723
1134.20638,12228.47156,6,6.738
1134.20638,12228.47156,6,6.746
1134.20638,12228.47156,6,6.753
1134.20638,12228.47156,6,6.762
1134.20638,12228.47156,6,6.764
1134.20638,12228.47156,6,6.771
1134.20638,12228.47156,6,6.771
1134.20638,12228.47156,6,6.775
1134.20638,12228.47156,6,6.778
1134.20638,12228.47156,6,6.786
1134.20638,12228.47156,6,6.8
1134.20638,12228.47156,6,6.806
1134.20638,12228.47156,6,6.81
1134.20638,12228.47156,6,6.813
1134.20638,12228.47156,6,6.817
1134.20638,12228.47156,6,6.822
1134.20638,12228.47156,6,6.821
1134.20638,12228.47156,6,6.821
1134.20638,12228.47156,6,6.828
1134.20638,12228.47156,6,6.827
1134.20638,12228.47156,6,6.831
1134.20638,12228.47156,6,6.838
1134.20638,12228.47156,6,6.834
1134.20638,12228.47156,6,6.838
1134.20638,12228.47156,6,6.844
1134.20638,12228.47156,6,6.845
1134.20638,12228.47156,6,6.844
1134.20638,12228.47156,6,6.843
1134.20638,12228.47156,6,6.848
1134.20638,12228.47156,6,6.851
1134.20638,12228.47156,6,6.853
1134.20638,12228.47156,6,6.848
1134.20638,12228.47156,6,6.852
1134.20638,12228.47156,6,6.851
1134.20638,12228.47156,6,6.853
1134.20638,12228.47156,6,6.856
1134.20638,12228.47156,6,6.853
1134.20638,12228.47156,6,6.856
1134.20638,12228.47156,6,6.853
1134.20638,12228.47156,6,6.86
1134.20638,12228.47156,6,6.865
1134.20638,12228.47156,6,6.868
1134.20638,12228.47156,6,6.869
1134.20638,12228.47156,6,6.872
1134.20638,12228.47156,6,6.871
1134.20638,12228.47156,6,6.867
1134.20638,12228.47156,6,6.869
1134.20638,12228.47156,6,6.876
1134.20638,12228.47156,6,6.883
1134.20638,12228.47156,6,6.882
1134.20638,12228.47156,6,6.883
1134.20638,12228.47156,6,6.883
1134.20638,12228.47156,6,6.886
1134.20638,12228.47156,6,6.889
1134.20638,12228.47156,6,6.894
1134.20638,12228.47156,6,6.896
1134.20638,12228.47156,6,6.9
1134.20638,12228.47156,6,6.902
1134.20638,12228.47156,6,6.906
1134.20638,12228.47156,6,6.911
1134.20638,12228.47156,6,6.912
1134.20638,12228.47156,6,6.921
1134.20638,12228.47156,6,6.921
1134.20638,12228.47156,6,6.92
1134.20638,12228.47156,6,6.918
1134.20638,12228.47156,6,6.915
1134.20638,12228.47156,6,6.916
1134.20638,12228.47156,6,6.923
1134.20638,12228.47156,6,6.925
1134.20638,12228.47156,6,6.928
1134.20638,12228.47156,6,6.93
1134.20638,12228.47156,6,6.932
1134.20638,12228.47156,6,6.933
1134.20638,12228.47156,6,6.933
1134.20638,12228.47156,6,6.938
1134.20638,12228.47156,6,6.937
1134.20638,12228.47156,6,6.943
1134.20638,12228.47156,6,6.942
1134.20638,12228.47156,6,6.947
1134.20638,12228.47156,6,6.957
1134.20638,12228.47156,6,6.957
1134.20638,12228.47156,6,6.956
1134.20638,12228.47156,6,6.955
1134.20638,12228.47156,6,6.957
1134.20638,12228.47156,6,6.951
1134.20638,12228.47156,6,6.957
1134.20638,12228.47156,6,6.952
1134.20638,12228.47156,6,6.945
1134.20638,12228.47156,6,6.955
1134.20638,12228.47156,6,6.96
1134.20638,12228.47156,6,6.962
1134.20638,12228.47156,6,6.96
1134.20638,12228.47156,6,6.953
1134.20638,12228.47156,6,6.956
1134.20638,12228.47156,6,6.949
1134.20638,12228.47156,6,6.948
1134.20638,12228.47156,6,6.947
1134.20638,12228.47156,6,6.948
1134.20638,12228.47156,6,6.948
1134.20638,12228.47156,6,6.958
1134.20638,12228.47156,6,6.953
1134.20638,12228.47156,6,6.953
1134.20638,12228.47156,6,6.956
1134.20638,12228.47156,6,6.954
1134.20638,12228.47156,6,6.959
1134.20638,12228.47156,6,6.957
1134.59815,12227.73266,5,5.394
1134.59815,12227.73266,5,5.395
1134.59815,12227.73266,5,5.397
1134.59815,12227.73266,5,5.392
1134.59815,12227.73266,5,5.395
1134.59815,12227.73266,5,5.392
1134.59815,12227.73266,5,5.394
1134.59815,12227.73266,5,5.4
1134.59815,12227.73266,5,5.398
1134.59815,12227.73266,5,5.395
1134.59815,12227.73266,5,5.395
1134.59815,12227.73266,5,5.395
1134.59815,12227.73266,5,5.391
1134.59815,12227.73266,5,5.389
1134.59815,12227.73266,5,5.384
1134.59815,12227.73266,5,5.389
1134.59815,12227.73266,5,5.385
1134.59815,12227.73266,5,5.381
1134.59815,12227.73266,5,5.378
1134.59815,12227.73266,5,5.374
1134.59815,12227.73266,5,5.372
1134.59815,12227.73266,5,5.368
1134.59815,12227.73266,5,5.364
1134.59815,12227.73266,5,5.359
1134.59815,12227.73266,5,5.356
1134.59815,12227.73266,5,5.348
1134.59815,12227.73266,5,5.345
1134.59815,12227.73266,5,5.34
1134.59815,12227.73266,5,5.34
1134.59815,12227.73266,5,5.342
1134.59815,12227.73266,5,5.338
1134.59815,12227.73266,5,5.338
1134.59815,12227.73266,5,5.335
1134.59815,12227.73266,5,5.334
1134.59815,12227.73266,5,5.331
1134.59815,12227.73266,5,5.329
1134.59815,12227.73266,5,5.325
1134.59815,12227.73266,5,5.325
1134.59815,12227.73266,5,5.323
1134.59815,12227.73266,5,5.308
1134.59815,12227.73266,5,5.297
1134.59815,12227.73266,5,5.275
1134.59815,12227.73266,5,5.267
1134.59815,12227.73266,5,5.261
1134.59815,12227.73266,5,5.258
1134.59815,12227.73266,5,5.263
1134.59815,12227.73266,5,5.272
1134.59815,12227.73266,5,5.27
1134.59815,12227.73266,5,5.247
1134.59815,12227.73266,5,5.156
1134.59815,12227.73266,5,5.038
1134.59815,12227.73266,5,4.926
1134.59815,12227.73266,5,4.832
1134.59815,12227.73266,5,4.754
1134.59815,12227.73266,5,4.687
1134.59815,12227.73266,5,4.626
1134.59815,12227.73266,5,4.574
1134.59815,12227.73266,5,4.53
1134.59815,12227.73266,5,4.48
1134.59815,12227.73266,5,4.43
1134.59815,12227.73266,5,4.381
1134.59815,12227.73266,5,4.331
1134.59815,12227.73266,5,4.282
1134.59815,12227.73266,5,4.235
1134.59815,12227.73266,5,4.19
1134.59815,12227.73266,5,4.149
1134.59815,12227.73266,5,4.107
1134.59815,12227.73266,5,4.068
1134.59815,12227.73266,5,4.028
1134.59815,12227.73266,5,3.988
1134.59815,12227.73266,5,3.951
1134.59815,12227.73266,5,3.917
1134.59815,12227.73266,5,3.881
1134.59815,12227.73266,5,3.847
1134.59815,12227.73266,5,3.812
1134.59815,12227.73266,5,3.782
1134.59815,12227.73266,5,3.75
1134.59815,12227.73266,5,3.716
1134.59815,12227.73266,5,3.688
1134.59815,12227.73266,5,3.658
1134.59815,12227.73266,5,3.632
1134.59815,12227.73266,5,3.607
1134.59815,12227.73266,5,3.581
1134.59815,12227.73266,5,3.557
1134.59815,12227.73266,5,3.533
1134.59815,12227.73266,5,3.533
1134.59815,12227.73266,5,3.507
1134.59815,12227.73266,5,3.485
1134.59815,12227.73266,5,3.462
1134.59815,12227.73266,5,3.441
1134.59815,12227.73266,5,3.419
1134.59815,12227.73266,5,3.399
1134.59815,12227.73266,5,3.379
1134.59815,12227.73266,5,3.361
1134.59815,12227.73266,5,3.341
1134.59815,12227.73266,5,3.324
1134.59815,12227.73266,5,3.307
1134.59815,12227.73266,5,3.286
1134.59815,12227.73266,5,3.272
1134.59815,12227.73266,5,3.257
1134.59815,12227.73266,5,3.241
1134.59815,12227.73266,5,3.227
1134.59815,12227.73266,5,3.211
1134.59815,12227.73266,5,3.196
