Latitude,Longitude,Comment,Temp. [degC],Depth [m]
1133.65323,12228.63062,3,30.61,10.369
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.61,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.368
1133.65323,12228.63062,3,30.611,10.368
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.611,10.369
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.61,10.367
1133.65323,12228.63062,3,30.61,10.368
1133.65323,12228.63062,3,30.61,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.368
1133.65323,12228.63062,3,30.61,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.61,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.61,10.365
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.61,10.366
1133.65323,12228.63062,3,30.61,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.612,10.365
1133.65323,12228.63062,3,30.612,10.365
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.612,10.367
1133.65323,12228.63062,3,30.612,10.367
1133.65323,12228.63062,3,30.612,10.367
1133.65323,12228.63062,3,30.612,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.612,10.366
1133.65323,12228.63062,3,30.612,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.61,10.366
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.368
1133.65323,12228.63062,3,30.611,10.369
1133.65323,12228.63062,3,30.611,10.37
1133.65323,12228.63062,3,30.611,10.37
1133.65323,12228.63062,3,30.611,10.368
1133.65323,12228.63062,3,30.612,10.368
1133.65323,12228.63062,3,30.612,10.368
1133.65323,12228.63062,3,30.611,10.367
1133.65323,12228.63062,3,30.611,10.366
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.612,10.363
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.612,10.366
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.365
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.363
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.613,10.363
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.365
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.364
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.611,10.363
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.363
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.363
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.364
1133.65323,12228.63062,3,30.612,10.363
1133.65323,12228.63062,3,30.613,10.363
1133.65323,12228.63062,3,30.614,10.363
1133.65323,12228.63062,3,30.614,10.364
1133.65323,12228.63062,3,30.615,10.364
1133.65323,12228.63062,3,30.615,10.362
1133.65323,12228.63062,3,30.615,10.363
1133.65323,12228.63062,3,30.615,10.363
1133.65323,12228.63062,3,30.616,10.362
1133.65323,12228.63062,3,30.616,10.364
1133.65323,12228.63062,3,30.616,10.362
1133.65323,12228.63062,3,30.616,10.363
1133.65323,12228.63062,3,30.615,10.363
1133.65323,12228.63062,3,30.615,10.363
1133.65323,12228.63062,3,30.614,10.363
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.613,10.363
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.613,10.36
1133.65323,12228.63062,3,30.614,10.362
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.613,10.362
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.613,10.362
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.613,10.363
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.611,10.361
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.612,10.362
1133.65323,12228.63062,3,30.612,10.36
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.36
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.36
1133.65323,12228.63062,3,30.612,10.36
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.612,10.361
1133.65323,12228.63062,3,30.613,10.359
1133.65323,12228.63062,3,30.613,10.361
1133.65323,12228.63062,3,30.612,10.36
1133.65323,12228.63062,3,30.613,10.36
1133.65323,12228.63062,3,30.614,10.36
1133.65323,12228.63062,3,30.614,10.36
1133.65323,12228.63062,3,30.615,10.359
1133.65323,12228.63062,3,30.615,10.36
1133.65323,12228.63062,3,30.615,10.359
1133.65323,12228.63062,3,30.616,10.359
1133.65323,12228.63062,3,30.614,10.359
1133.65323,12228.63062,3,30.614,10.359
1133.65323,12228.63062,3,30.614,10.358
1133.65323,12228.63062,3,30.614,10.359
1133.65323,12228.63062,3,30.615,10.358
1133.65323,12228.63062,3,30.616,10.359
1133.65323,12228.63062,3,30.616,10.358
1133.65323,12228.63062,3,30.616,10.358
1133.65323,12228.63062,3,30.616,10.359
1134.20638,12228.47156,6,31.986,-0.001
1134.20638,12228.47156,6,31.981,0.003
1134.20638,12228.47156,6,31.949,0.008
1134.20638,12228.47156,6,31.881,0.018
1134.20638,12228.47156,6,31.881,0.018
1134.20638,12228.47156,6,31.82,0.027
1134.20638,12228.47156,6,31.766,0.033
1134.20638,12228.47156,6,31.711,0.038
1134.20638,12228.47156,6,31.674,0.045
1134.20638,12228.47156,6,31.594,0.051
1134.20638,12228.47156,6,31.52,0.056
1134.20638,12228.47156,6,31.473,0.058
1134.20638,12228.47156,6,31.442,0.059
1134.20638,12228.47156,6,31.422,0.059
1134.20638,12228.47156,6,31.408,0.057
1134.20638,12228.47156,6,31.402,0.059
1134.20638,12228.47156,6,31.41,0.06
1134.20638,12228.47156,6,31.417,0.064
1134.20638,12228.47156,6,31.41,0.07
1134.20638,12228.47156,6,31.407,0.075
1134.20638,12228.47156,6,31.401,0.077
1134.20638,12228.47156,6,31.391,0.082
1134.20638,12228.47156,6,31.383,0.081
1134.20638,12228.47156,6,31.38,0.08
1134.20638,12228.47156,6,31.38,0.08
1134.20638,12228.47156,6,31.38,0.078
1134.20638,12228.47156,6,31.381,0.079
1134.20638,12228.47156,6,31.381,0.08
1134.20638,12228.47156,6,31.38,0.081
1134.20638,12228.47156,6,31.379,0.089
1134.20638,12228.47156,6,31.378,0.097
1134.20638,12228.47156,6,31.375,0.108
1134.20638,12228.47156,6,31.361,0.122
1134.20638,12228.47156,6,31.347,0.134
1134.20638,12228.47156,6,31.336,0.149
1134.20638,12228.47156,6,31.328,0.166
1134.20638,12228.47156,6,31.319,0.18
1134.20638,12228.47156,6,31.314,0.197
1134.20638,12228.47156,6,31.31,0.21
1134.20638,12228.47156,6,31.307,0.22
1134.20638,12228.47156,6,31.306,0.23
1134.20638,12228.47156,6,31.304,0.239
1134.20638,12228.47156,6,31.304,0.248
1134.20638,12228.47156,6,31.304,0.256
1134.20638,12228.47156,6,31.305,0.267
1134.20638,12228.47156,6,31.305,0.276
1134.20638,12228.47156,6,31.305,0.287
1134.20638,12228.47156,6,31.305,0.295
1134.20638,12228.47156,6,31.305,0.306
1134.20638,12228.47156,6,31.305,0.314
1134.20638,12228.47156,6,31.305,0.322
1134.20638,12228.47156,6,31.304,0.332
1134.20638,12228.47156,6,31.303,0.341
1134.20638,12228.47156,6,31.302,0.354
1134.20638,12228.47156,6,31.302,0.365
1134.20638,12228.47156,6,31.302,0.376
1134.20638,12228.47156,6,31.301,0.386
1134.20638,12228.47156,6,31.301,0.396
1134.20638,12228.47156,6,31.301,0.404
1134.20638,12228.47156,6,31.302,0.413
1134.20638,12228.47156,6,31.303,0.422
1134.20638,12228.47156,6,31.303,0.422
1134.20638,12228.47156,6,31.302,0.429
1134.20638,12228.47156,6,31.303,0.44
1134.20638,12228.47156,6,31.303,0.447
1134.20638,12228.47156,6,31.303,0.453
1134.20638,12228.47156,6,31.304,0.46
1134.20638,12228.47156,6,31.306,0.46
1134.20638,12228.47156,6,31.306,0.46
1134.20638,12228.47156,6,31.305,0.461
1134.20638,12228.47156,6,31.307,0.462
1134.20638,12228.47156,6,31.31,0.463
1134.20638,12228.47156,6,31.309,0.464
1134.20638,12228.47156,6,31.308,0.465
1134.20638,12228.47156,6,31.308,0.467
1134.20638,12228.47156,6,31.309,0.468
1134.20638,12228.47156,6,31.307,0.469
1134.20638,12228.47156,6,31.307,0.47
1134.20638,12228.47156,6,31.309,0.471
1134.20638,12228.47156,6,31.312,0.473
1134.20638,12228.47156,6,31.313,0.473
1134.20638,12228.47156,6,31.311,0.472
1134.20638,12228.47156,6,31.31,0.474
1134.20638,12228.47156,6,31.312,0.474
1134.20638,12228.47156,6,31.313,0.474
1134.20638,12228.47156,6,31.313,0.475
1134.20638,12228.47156,6,31.312,0.475
1134.20638,12228.47156,6,31.312,0.476
1134.20638,12228.47156,6,31.311,0.477
1134.20638,12228.47156,6,31.312,0.476
1134.20638,12228.47156,6,31.311,0.477
1134.20638,12228.47156,6,31.311,0.479
1134.20638,12228.47156,6,31.31,0.478
1134.20638,12228.47156,6,31.308,0.481
1134.20638,12228.47156,6,31.307,0.484
1134.20638,12228.47156,6,31.305,0.487
1134.20638,12228.47156,6,31.304,0.492
1134.20638,12228.47156,6,31.304,0.495
1134.20638,12228.47156,6,31.303,0.498
1134.20638,12228.47156,6,31.303,0.503
1134.20638,12228.47156,6,31.303,0.502
1134.20638,12228.47156,6,31.304,0.503
1134.20638,12228.47156,6,31.306,0.503
1134.20638,12228.47156,6,31.312,0.502
1134.20638,12228.47156,6,31.316,0.5
1134.20638,12228.47156,6,31.316,0.498
1134.20638,12228.47156,6,31.316,0.497
1134.20638,12228.47156,6,31.316,0.496
1134.20638,12228.47156,6,31.315,0.495
1134.20638,12228.47156,6,31.312,0.496
1134.20638,12228.47156,6,31.31,0.498
1134.20638,12228.47156,6,31.308,0.496
1134.20638,12228.47156,6,31.308,0.496
1134.20638,12228.47156,6,31.307,0.496
1134.20638,12228.47156,6,31.308,0.496
1134.20638,12228.47156,6,31.307,0.494
1134.20638,12228.47156,6,31.308,0.492
1134.20638,12228.47156,6,31.308,0.492
1134.20638,12228.47156,6,31.307,0.49
1134.20638,12228.47156,6,31.307,0.489
1134.20638,12228.47156,6,31.307,0.485
1134.20638,12228.47156,6,31.306,0.483
1134.20638,12228.47156,6,31.307,0.478
1134.20638,12228.47156,6,31.306,0.475
1134.20638,12228.47156,6,31.306,0.475
1134.20638,12228.47156,6,31.307,0.474
1134.20638,12228.47156,6,31.306,0.475
1134.20638,12228.47156,6,31.303,0.478
1134.20638,12228.47156,6,31.304,0.48
1134.20638,12228.47156,6,31.308,0.482
1134.20638,12228.47156,6,31.31,0.485
1134.20638,12228.47156,6,31.312,0.485
1134.20638,12228.47156,6,31.316,0.489
1134.20638,12228.47156,6,31.322,0.49
1134.20638,12228.47156,6,31.332,0.491
1134.20638,12228.47156,6,31.339,0.492
1134.20638,12228.47156,6,31.341,0.491
1134.20638,12228.47156,6,31.34,0.489
1134.20638,12228.47156,6,31.337,0.49
1134.20638,12228.47156,6,31.333,0.487
1134.20638,12228.47156,6,31.328,0.486
1134.20638,12228.47156,6,31.323,0.485
1134.20638,12228.47156,6,31.32,0.48
1134.20638,12228.47156,6,31.319,0.48
1134.20638,12228.47156,6,31.319,0.477
1134.20638,12228.47156,6,31.32,0.476
1134.20638,12228.47156,6,31.321,0.477
1134.20638,12228.47156,6,31.325,0.476
1134.20638,12228.47156,6,31.33,0.477
1134.20638,12228.47156,6,31.337,0.479
1134.20638,12228.47156,6,31.339,0.477
1134.20638,12228.47156,6,31.337,0.478
1134.20638,12228.47156,6,31.336,0.479
1134.20638,12228.47156,6,31.335,0.478
1134.20638,12228.47156,6,31.333,0.475
1134.20638,12228.47156,6,31.333,0.473
1134.20638,12228.47156,6,31.332,0.47
1134.20638,12228.47156,6,31.332,0.466
1134.20638,12228.47156,6,31.331,0.462
1134.20638,12228.47156,6,31.33,0.459
1134.20638,12228.47156,6,31.329,0.458
1134.20638,12228.47156,6,31.33,0.456
1134.20638,12228.47156,6,31.332,0.457
1134.20638,12228.47156,6,31.334,0.457
1134.20638,12228.47156,6,31.335,0.455
1134.20638,12228.47156,6,31.335,0.456
1134.20638,12228.47156,6,31.336,0.454
1134.20638,12228.47156,6,31.337,0.453
1134.20638,12228.47156,6,31.335,0.451
1134.20638,12228.47156,6,31.336,0.448
1134.20638,12228.47156,6,31.336,0.448
1134.20638,12228.47156,6,31.336,0.447
1134.20638,12228.47156,6,31.336,0.445
1134.20638,12228.47156,6,31.337,0.446
1134.20638,12228.47156,6,31.337,0.446
1134.20638,12228.47156,6,31.338,0.446
1134.20638,12228.47156,6,31.337,0.444
1134.20638,12228.47156,6,31.337,0.444
1134.20638,12228.47156,6,31.336,0.443
1134.20638,12228.47156,6,31.335,0.443
1134.20638,12228.47156,6,31.335,0.444
1134.20638,12228.47156,6,31.334,0.444
1134.20638,12228.47156,6,31.334,0.445
1134.20638,12228.47156,6,31.334,0.447
1134.20638,12228.47156,6,31.334,0.446
1134.20638,12228.47156,6,31.334,0.448
1134.20638,12228.47156,6,31.335,0.448
1134.20638,12228.47156,6,31.335,0.448
1134.20638,12228.47156,6,31.335,0.451
1134.20638,12228.47156,6,31.335,0.452
1134.20638,12228.47156,6,31.335,0.452
1134.20638,12228.47156,6,31.334,0.456
1134.20638,12228.47156,6,31.333,0.456
1134.20638,12228.47156,6,31.332,0.457
1134.20638,12228.47156,6,31.333,0.46
1134.20638,12228.47156,6,31.333,0.459
1134.20638,12228.47156,6,31.334,0.461
1134.20638,12228.47156,6,31.333,0.463
1134.20638,12228.47156,6,31.333,0.465
1134.20638,12228.47156,6,31.331,0.467
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.331,0.474
1134.20638,12228.47156,6,31.331,0.477
1134.20638,12228.47156,6,31.332,0.48
1134.20638,12228.47156,6,31.332,0.482
1134.20638,12228.47156,6,31.331,0.484
1134.20638,12228.47156,6,31.33,0.485
1134.20638,12228.47156,6,31.328,0.487
1134.20638,12228.47156,6,31.327,0.49
1134.20638,12228.47156,6,31.327,0.489
1134.20638,12228.47156,6,31.327,0.49
1134.20638,12228.47156,6,31.327,0.489
1134.20638,12228.47156,6,31.328,0.489
1134.20638,12228.47156,6,31.332,0.489
1134.20638,12228.47156,6,31.336,0.486
1134.20638,12228.47156,6,31.337,0.485
1134.20638,12228.47156,6,31.337,0.483
1134.20638,12228.47156,6,31.337,0.479
1134.20638,12228.47156,6,31.335,0.478
1134.20638,12228.47156,6,31.335,0.475
1134.20638,12228.47156,6,31.334,0.474
1134.20638,12228.47156,6,31.333,0.474
1134.20638,12228.47156,6,31.333,0.476
1134.20638,12228.47156,6,31.333,0.479
1134.20638,12228.47156,6,31.332,0.481
1134.20638,12228.47156,6,31.33,0.482
1134.20638,12228.47156,6,31.329,0.482
1134.20638,12228.47156,6,31.328,0.481
1134.20638,12228.47156,6,31.325,0.48
1134.20638,12228.47156,6,31.326,0.48
1134.20638,12228.47156,6,31.327,0.478
1134.20638,12228.47156,6,31.327,0.478
1134.20638,12228.47156,6,31.329,0.475
1134.20638,12228.47156,6,31.331,0.474
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.332,0.47
1134.20638,12228.47156,6,31.333,0.468
1134.20638,12228.47156,6,31.333,0.467
1134.20638,12228.47156,6,31.333,0.468
1134.20638,12228.47156,6,31.333,0.468
1134.20638,12228.47156,6,31.334,0.469
1134.20638,12228.47156,6,31.335,0.47
1134.20638,12228.47156,6,31.334,0.472
1134.20638,12228.47156,6,31.334,0.474
1134.20638,12228.47156,6,31.334,0.474
1134.20638,12228.47156,6,31.334,0.476
1134.20638,12228.47156,6,31.334,0.478
1134.20638,12228.47156,6,31.334,0.477
1134.20638,12228.47156,6,31.333,0.477
1134.20638,12228.47156,6,31.333,0.476
1134.20638,12228.47156,6,31.332,0.474
1134.20638,12228.47156,6,31.332,0.474
1134.20638,12228.47156,6,31.331,0.473
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.332,0.472
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.331,0.473
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.33,0.472
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.33,0.472
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.331,0.472
1134.20638,12228.47156,6,31.331,0.471
1134.20638,12228.47156,6,31.33,0.47
1134.20638,12228.47156,6,31.33,0.47
1134.20638,12228.47156,6,31.33,0.469
1134.20638,12228.47156,6,31.33,0.469
1134.20638,12228.47156,6,31.33,0.468
1134.20638,12228.47156,6,31.33,0.468
1134.20638,12228.47156,6,31.33,0.468
1134.20638,12228.47156,6,31.329,0.466
1134.20638,12228.47156,6,31.329,0.466
1134.20638,12228.47156,6,31.329,0.464
1134.20638,12228.47156,6,31.33,0.463
1134.20638,12228.47156,6,31.329,0.463
1134.20638,12228.47156,6,31.328,0.463
1134.20638,12228.47156,6,31.327,0.462
1134.20638,12228.47156,6,31.325,0.462
1134.20638,12228.47156,6,31.324,0.462
1134.20638,12228.47156,6,31.323,0.462
1134.20638,12228.47156,6,31.323,0.462
1134.20638,12228.47156,6,31.324,0.462
1134.20638,12228.47156,6,31.324,0.462
1134.20638,12228.47156,6,31.325,0.461
1134.20638,12228.47156,6,31.326,0.46
1134.20638,12228.47156,6,31.326,0.459
1134.20638,12228.47156,6,31.326,0.459
1134.20638,12228.47156,6,31.325,0.458
1134.20638,12228.47156,6,31.326,0.457
1134.20638,12228.47156,6,31.326,0.458
1134.20638,12228.47156,6,31.325,0.457
1134.20638,12228.47156,6,31.325,0.455
1134.20638,12228.47156,6,31.324,0.456
1134.20638,12228.47156,6,31.324,0.454
1134.20638,12228.47156,6,31.323,0.454
1134.20638,12228.47156,6,31.322,0.453
1134.20638,12228.47156,6,31.321,0.452
1134.20638,12228.47156,6,31.32,0.451
1134.20638,12228.47156,6,31.32,0.452
1134.20638,12228.47156,6,31.319,0.451
1134.20638,12228.47156,6,31.319,0.451
1134.20638,12228.47156,6,31.319,0.451
1134.20638,12228.47156,6,31.318,0.449
1134.20638,12228.47156,6,31.319,0.451
1134.20638,12228.47156,6,31.319,0.45
1134.20638,12228.47156,6,31.318,0.449
1134.20638,12228.47156,6,31.317,0.448
1134.20638,12228.47156,6,31.317,0.447
1134.20638,12228.47156,6,31.317,0.446
1134.20638,12228.47156,6,31.317,0.445
1134.20638,12228.47156,6,31.316,0.443
1134.20638,12228.47156,6,31.314,0.443
1134.20638,12228.47156,6,31.311,0.443
1134.20638,12228.47156,6,31.31,0.443
1134.20638,12228.47156,6,31.31,0.446
1134.20638,12228.47156,6,31.31,0.447
1134.20638,12228.47156,6,31.311,0.449
1134.20638,12228.47156,6,31.312,0.449
1134.20638,12228.47156,6,31.311,0.447
1134.20638,12228.47156,6,31.311,0.445
1134.20638,12228.47156,6,31.31,0.447
1134.20638,12228.47156,6,31.31,0.447
1134.20638,12228.47156,6,31.309,0.447
1134.20638,12228.47156,6,31.309,0.445
1134.20638,12228.47156,6,31.31,0.447
1134.20638,12228.47156,6,31.31,0.447
1134.59815,12227.73266,5,32.64,0.003
1134.59815,12227.73266,5,32.637,0.002
1134.59815,12227.73266,5,32.635,0.003
1134.59815,12227.73266,5,32.628,0.002
1134.59815,12227.73266,5,32.624,0.002
1134.59815,12227.73266,5,32.63,0.002
1134.59815,12227.73266,5,32.635,0.002
1134.59815,12227.73266,5,32.638,0.002
1134.59815,12227.73266,5,32.642,0.003
1134.59815,12227.73266,5,32.638,0.001
1134.59815,12227.73266,5,32.643,0.002
1134.59815,12227.73266,5,32.649,0.002
1134.59815,12227.73266,5,32.655,0.002
1134.59815,12227.73266,5,32.657,0.003
1134.59815,12227.73266,5,32.658,0.001
1134.59815,12227.73266,5,32.662,0.004
1134.59815,12227.73266,5,32.661,0.011
1134.59815,12227.73266,5,32.66,0.018
1134.59815,12227.73266,5,32.664,0.026
1134.59815,12227.73266,5,32.667,0.034
1134.59815,12227.73266,5,32.669,0.042
1134.59815,12227.73266,5,32.67,0.051
1134.59815,12227.73266,5,32.672,0.059
1134.59815,12227.73266,5,32.673,0.069
1134.59815,12227.73266,5,32.669,0.079
1134.59815,12227.73266,5,32.667,0.085
1134.59815,12227.73266,5,32.666,0.098
1134.59815,12227.73266,5,32.666,0.105
1134.59815,12227.73266,5,32.666,0.105
1134.59815,12227.73266,5,32.665,0.11
1134.59815,12227.73266,5,32.66,0.113
1134.59815,12227.73266,5,32.655,0.113
1134.59815,12227.73266,5,32.651,0.114
1134.59815,12227.73266,5,32.644,0.115
1134.59815,12227.73266,5,32.638,0.114
