Latitude,Longitude,Comment,G&G-DO,Depth [m]
1128.94359,12249.92272,47.3,5.833,0.857
1128.94359,12249.92272,47.3,5.837,0.855
1128.94359,12249.92272,47.3,5.834,0.853
1128.94359,12249.92272,47.3,5.835,0.844
1128.94359,12249.92272,47.3,5.837,0.843
1128.94359,12249.92272,47.3,5.834,0.834
1128.94359,12249.92272,47.3,5.835,0.831
1128.94359,12249.92272,47.3,5.831,0.823
1128.94359,12249.92272,47.3,5.834,0.816
1128.94359,12249.92272,47.3,5.836,0.809
1128.94359,12249.92272,47.3,5.833,0.799
1128.94359,12249.92272,47.3,5.835,0.794
1128.94359,12249.92272,47.3,5.836,0.792
1128.94359,12249.92272,47.3,5.835,0.788
1128.94359,12249.92272,47.3,5.836,0.783
1128.94359,12249.92272,47.3,5.832,0.786
1128.94359,12249.92272,47.3,5.83,0.785
1128.94359,12249.92272,47.3,5.834,0.784
1128.94359,12249.92272,47.3,5.835,0.776
1128.94359,12249.92272,47.3,5.836,0.767
1128.94359,12249.92272,47.3,5.834,0.76
1128.94359,12249.92272,47.3,5.831,0.752
1128.94359,12249.92272,47.3,5.834,0.746
1128.94359,12249.92272,47.3,5.832,0.737
1128.94359,12249.92272,47.3,5.833,0.721
1128.94359,12249.92272,47.3,5.831,0.707
1128.94359,12249.92272,47.3,5.83,0.694
1128.94359,12249.92272,47.3,5.831,0.682
1128.94359,12249.92272,47.3,5.835,0.667
1128.94359,12249.92272,47.3,5.834,0.661
1128.94359,12249.92272,47.3,5.836,0.653
1128.94359,12249.92272,47.3,5.833,0.65
1128.94359,12249.92272,47.3,5.834,0.645
1128.94359,12249.92272,47.3,5.835,0.639
1128.94359,12249.92272,47.3,5.833,0.633
1128.94359,12249.92272,47.3,5.835,0.624
1128.94359,12249.92272,47.3,5.837,0.618
1128.94359,12249.92272,47.3,5.833,0.61
1128.94359,12249.92272,47.3,5.832,0.6
1128.94359,12249.92272,47.3,5.83,0.586
1128.94359,12249.92272,47.3,5.832,0.569
1128.94359,12249.92272,47.3,5.835,0.546
1128.94359,12249.92272,47.3,5.832,0.527
1128.94359,12249.92272,47.3,5.833,0.501
1128.94359,12249.92272,47.3,5.834,0.473
1128.94359,12249.92272,47.3,5.833,0.434
1128.94359,12249.92272,47.3,5.832,0.406
1128.94359,12249.92272,47.3,5.832,0.379
1128.94359,12249.92272,47.3,5.83,0.351
1128.94359,12249.92272,47.3,5.829,0.329
1128.94359,12249.92272,47.3,5.828,0.31
1128.94359,12249.92272,47.3,5.832,0.29
1128.94359,12249.92272,47.3,5.834,0.278
1128.94359,12249.92272,47.3,5.831,0.263
1128.94359,12249.92272,47.3,5.831,0.263
1128.94359,12249.92272,47.3,5.831,0.259
1128.94359,12249.92272,47.3,5.831,0.257
1128.94359,12249.92272,47.3,5.831,0.257
1128.94359,12249.92272,47.3,5.831,0.257
1128.94359,12249.92272,47.3,5.831,0.266
1128.94359,12249.92272,47.3,5.834,0.275
1128.94359,12249.92272,47.3,5.833,0.287
1128.94359,12249.92272,47.3,5.834,0.299
1128.94359,12249.92272,47.3,5.834,0.31
1128.94359,12249.92272,47.3,5.83,0.322
1128.94359,12249.92272,47.3,5.833,0.331
1128.94359,12249.92272,47.3,5.834,0.343
1128.94359,12249.92272,47.3,5.832,0.348
1128.94359,12249.92272,47.3,5.832,0.357
1128.94359,12249.92272,47.3,5.833,0.365
1128.94359,12249.92272,47.3,5.831,0.369
1128.94359,12249.92272,47.3,5.833,0.373
1128.94359,12249.92272,47.3,5.833,0.38
1128.94359,12249.92272,47.3,5.831,0.384
1128.94359,12249.92272,47.3,5.831,0.388
1128.94359,12249.92272,47.3,5.831,0.39
1128.94359,12249.92272,47.3,5.833,0.392
1128.94359,12249.92272,47.3,5.835,0.392
1128.94359,12249.92272,47.3,5.831,0.395
1128.94359,12249.92272,47.3,5.834,0.403
1128.94359,12249.92272,47.3,5.832,0.407
1128.94359,12249.92272,47.3,5.831,0.407
1128.94359,12249.92272,47.3,5.831,0.395
1128.94359,12249.92272,47.3,5.829,0.376
1128.96533,12249.91932,47.4,5.881,-0.001
1128.96533,12249.91932,47.4,5.881,-0.001
1128.96533,12249.91932,47.4,5.887,-0.005
1128.96533,12249.91932,47.4,5.888,-0.009
1128.96533,12249.91932,47.4,5.884,-0.009
1128.96533,12249.91932,47.4,5.886,-0.016
1128.96533,12249.91932,47.4,5.888,-0.017
1128.96533,12249.91932,47.4,5.883,-0.013
1128.96533,12249.91932,47.4,5.882,-0.011
1128.96533,12249.91932,47.4,5.879,0.001
1128.96533,12249.91932,47.4,5.882,0.005
1128.96533,12249.91932,47.4,5.884,0.006
1128.96533,12249.91932,47.4,5.887,0.008
1128.96533,12249.91932,47.4,5.885,0.008
1128.96533,12249.91932,47.4,5.888,0.008
1128.96533,12249.91932,47.4,5.884,0.005
1128.96533,12249.91932,47.4,5.886,0.012
1128.96533,12249.91932,47.4,5.886,0.019
1128.96533,12249.91932,47.4,5.884,0.018
1128.96533,12249.91932,47.4,5.883,0.012
1128.96533,12249.91932,47.4,5.885,0.007
1128.96533,12249.91932,47.4,5.885,0.007
1128.96533,12249.91932,47.4,5.882,0.008
1128.96533,12249.91932,47.4,5.88,0.006
1128.96533,12249.91932,47.4,5.879,0.004
1128.96533,12249.91932,47.4,5.88,0.003
1128.96533,12249.91932,47.4,5.883,0.01
1128.96533,12249.91932,47.4,5.882,0.029
1128.96533,12249.91932,47.4,5.882,0.056
1128.96533,12249.91932,47.4,5.88,0.088
1128.96533,12249.91932,47.4,5.883,0.124
1128.96533,12249.91932,47.4,5.88,0.171
1128.96533,12249.91932,47.4,5.877,0.212
1128.96533,12249.91932,47.4,5.88,0.244
1128.96533,12249.91932,47.4,5.877,0.28
1128.96533,12249.91932,47.4,5.876,0.324
1128.96533,12249.91932,47.4,5.872,0.359
1128.96533,12249.91932,47.4,5.874,0.398
1128.96533,12249.91932,47.4,5.875,0.44
1128.96533,12249.91932,47.4,5.879,0.481
1128.96533,12249.91932,47.4,5.877,0.528
1128.96533,12249.91932,47.4,5.868,0.575
1128.96533,12249.91932,47.4,5.869,0.619
1128.96533,12249.91932,47.4,5.87,0.645
1128.96533,12249.91932,47.4,5.869,0.666
1128.96533,12249.91932,47.4,5.871,0.701
1128.96533,12249.91932,47.4,5.872,0.742
1128.96533,12249.91932,47.4,5.867,0.779
1128.96533,12249.91932,47.4,5.869,0.813
1128.96533,12249.91932,47.4,5.869,0.84
1128.96533,12249.91932,47.4,5.867,0.857
1128.96533,12249.91932,47.4,5.87,0.862
1128.96533,12249.91932,47.4,5.869,0.881
1128.96533,12249.91932,47.4,5.872,0.902
1128.96533,12249.91932,47.4,5.873,0.922
1128.96533,12249.91932,47.4,5.869,0.939
1128.96533,12249.91932,47.4,5.874,0.958
1128.96533,12249.91932,47.4,5.871,0.968
1128.96533,12249.91932,47.4,5.867,0.985
1128.96533,12249.91932,47.4,5.87,1.001
1128.96533,12249.91932,47.4,5.867,1.026
1128.96533,12249.91932,47.4,5.867,1.026
1128.96533,12249.91932,47.4,5.864,1.046
1128.96533,12249.91932,47.4,5.867,1.068
1128.96533,12249.91932,47.4,5.863,1.084
1128.96533,12249.91932,47.4,5.865,1.091
1128.96533,12249.91932,47.4,5.866,1.105
1128.96533,12249.91932,47.4,5.861,1.113
1128.96533,12249.91932,47.4,5.866,1.123
1128.96533,12249.91932,47.4,5.865,1.136
1128.96533,12249.91932,47.4,5.863,1.152
1128.96533,12249.91932,47.4,5.865,1.17
1128.96533,12249.91932,47.4,5.861,1.175
1128.96533,12249.91932,47.4,5.859,1.176
1128.96533,12249.91932,47.4,5.859,1.187
1128.96533,12249.91932,47.4,5.858,1.196
1128.96533,12249.91932,47.4,5.861,1.208
1128.96533,12249.91932,47.4,5.862,1.22
1128.96533,12249.91932,47.4,5.859,1.233
1128.96533,12249.91932,47.4,5.86,1.249
1128.96533,12249.91932,47.4,5.852,1.248
1128.96533,12249.91932,47.4,5.852,1.253
1128.96533,12249.91932,47.4,5.861,1.26
1128.96533,12249.91932,47.4,5.858,1.266
1128.96533,12249.91932,47.4,5.86,1.276
1128.96533,12249.91932,47.4,5.855,1.284
1128.96533,12249.91932,47.4,5.857,1.291
1128.96533,12249.91932,47.4,5.857,1.297
1128.96533,12249.91932,47.4,5.86,1.296
1128.96533,12249.91932,47.4,5.858,1.298
1128.96533,12249.91932,47.4,5.858,1.295
1128.96533,12249.91932,47.4,5.857,1.289
1128.96533,12249.91932,47.4,5.859,1.287
1128.96533,12249.91932,47.4,5.86,1.29
1128.96533,12249.91932,47.4,5.861,1.292
1128.96533,12249.91932,47.4,5.86,1.292
1128.96533,12249.91932,47.4,5.86,1.289
1128.96533,12249.91932,47.4,5.861,1.286
1128.96533,12249.91932,47.4,5.863,1.284
1128.96533,12249.91932,47.4,5.861,1.288
1128.96533,12249.91932,47.4,5.859,1.294
1128.96533,12249.91932,47.4,5.861,1.304
1128.96533,12249.91932,47.4,5.857,1.311
1128.96533,12249.91932,47.4,5.859,1.311
1128.96533,12249.91932,47.4,5.861,1.319
1128.96533,12249.91932,47.4,5.86,1.318
1128.96533,12249.91932,47.4,5.865,1.32
1128.96533,12249.91932,47.4,5.863,1.321
1128.96533,12249.91932,47.4,5.861,1.323
1128.96533,12249.91932,47.4,5.858,1.323
1128.96533,12249.91932,47.4,5.861,1.323
1128.96533,12249.91932,47.4,5.862,1.321
1128.96533,12249.91932,47.4,5.86,1.318
1128.96533,12249.91932,47.4,5.856,1.317
1128.96533,12249.91932,47.4,5.86,1.318
1128.96533,12249.91932,47.4,5.864,1.33
1128.96533,12249.91932,47.4,5.862,1.338
1128.96533,12249.91932,47.4,5.863,1.342
1128.96533,12249.91932,47.4,5.867,1.349
1128.96533,12249.91932,47.4,5.866,1.358
1128.96533,12249.91932,47.4,5.86,1.367
1128.96533,12249.91932,47.4,5.86,1.382
1128.96533,12249.91932,47.4,5.86,1.382
1128.96533,12249.91932,47.4,5.86,1.395
1128.96533,12249.91932,47.4,5.861,1.413
1128.96533,12249.91932,47.4,5.86,1.428
1128.96533,12249.91932,47.4,5.859,1.44
1128.96533,12249.91932,47.4,5.86,1.445
1128.96533,12249.91932,47.4,5.863,1.45
1128.96533,12249.91932,47.4,5.862,1.45
1128.96533,12249.91932,47.4,5.86,1.443
1128.96533,12249.91932,47.4,5.863,1.438
1128.96533,12249.91932,47.4,5.862,1.437
1128.96533,12249.91932,47.4,5.863,1.427
1128.96533,12249.91932,47.4,5.864,1.422
1128.96533,12249.91932,47.4,5.864,1.414
1128.96533,12249.91932,47.4,5.863,1.407
1128.96533,12249.91932,47.4,5.858,1.404
1128.96533,12249.91932,47.4,5.861,1.399
1128.96533,12249.91932,47.4,5.866,1.396
1128.96533,12249.91932,47.4,5.863,1.39
1128.96533,12249.91932,47.4,5.861,1.389
1128.96533,12249.91932,47.4,5.861,1.391
1128.96533,12249.91932,47.4,5.861,1.39
1128.96533,12249.91932,47.4,5.859,1.39
1128.96533,12249.91932,47.4,5.859,1.398
1128.96533,12249.91932,47.4,5.861,1.405
1128.96533,12249.91932,47.4,5.861,1.411
1128.96533,12249.91932,47.4,5.859,1.412
1128.96533,12249.91932,47.4,5.857,1.413
1128.96533,12249.91932,47.4,5.864,1.414
1128.96533,12249.91932,47.4,5.861,1.413
1128.96533,12249.91932,47.4,5.862,1.407
1128.96533,12249.91932,47.4,5.86,1.395
1128.96533,12249.91932,47.4,5.86,1.388
1128.96533,12249.91932,47.4,5.86,1.367
1128.96533,12249.91932,47.4,5.86,1.346
1128.96533,12249.91932,47.4,5.859,1.326
1128.96533,12249.91932,47.4,5.862,1.307
1128.96533,12249.91932,47.4,5.858,1.292
1128.96533,12249.91932,47.4,5.862,1.278
1128.96533,12249.91932,47.4,5.86,1.268
1128.96533,12249.91932,47.4,5.858,1.26
1128.96533,12249.91932,47.4,5.859,1.254
1128.96533,12249.91932,47.4,5.859,1.252
1128.96533,12249.91932,47.4,5.857,1.244
1128.96533,12249.91932,47.4,5.86,1.24
1128.96533,12249.91932,47.4,5.858,1.232
1128.96533,12249.91932,47.4,5.86,1.225
1128.96533,12249.91932,47.4,5.861,1.217
1128.96533,12249.91932,47.4,5.859,1.209
1128.96533,12249.91932,47.4,5.863,1.199
1128.96533,12249.91932,47.4,5.864,1.196
1128.96533,12249.91932,47.4,5.86,1.185
1128.96533,12249.91932,47.4,5.862,1.179
1128.96533,12249.91932,47.4,5.858,1.176
1128.96533,12249.91932,47.4,5.862,1.169
1128.96533,12249.91932,47.4,5.863,1.166
1128.96533,12249.91932,47.4,5.86,1.166
1128.96533,12249.91932,47.4,5.862,1.165
1128.96533,12249.91932,47.4,5.864,1.16
1128.96533,12249.91932,47.4,5.867,1.154
1128.96533,12249.91932,47.4,5.867,1.154
1128.96533,12249.91932,47.4,5.869,1.152
1128.96533,12249.91932,47.4,5.867,1.152
1128.96533,12249.91932,47.4,5.868,1.149
1128.96533,12249.91932,47.4,5.871,1.151
1128.96533,12249.91932,47.4,5.871,1.155
1128.96533,12249.91932,47.4,5.872,1.156
1128.96533,12249.91932,47.4,5.871,1.158
1128.96533,12249.91932,47.4,5.871,1.158
1128.96533,12249.91932,47.4,5.873,1.16
1128.96533,12249.91932,47.4,5.872,1.166
1128.96533,12249.91932,47.4,5.871,1.164
1128.96533,12249.91932,47.4,5.869,1.162
1128.96533,12249.91932,47.4,5.863,1.164
1128.96533,12249.91932,47.4,5.866,1.169
1128.96533,12249.91932,47.4,5.867,1.172
1128.96533,12249.91932,47.4,5.866,1.165
1128.96533,12249.91932,47.4,5.868,1.167
1128.96533,12249.91932,47.4,5.865,1.161
1128.96533,12249.91932,47.4,5.867,1.159
1128.96533,12249.91932,47.4,5.867,1.153
1128.96533,12249.91932,47.4,5.865,1.146
1128.96533,12249.91932,47.4,5.869,1.141
1128.96533,12249.91932,47.4,5.869,1.133
1128.96533,12249.91932,47.4,5.87,1.125
1128.96533,12249.91932,47.4,5.868,1.117
1128.96533,12249.91932,47.4,5.865,1.11
1128.96533,12249.91932,47.4,5.865,1.103
1128.96533,12249.91932,47.4,5.865,1.093
1128.96533,12249.91932,47.4,5.865,1.083
1128.96533,12249.91932,47.4,5.866,1.077
1128.96533,12249.91932,47.4,5.866,1.063
1128.96533,12249.91932,47.4,5.86,1.046
1128.96533,12249.91932,47.4,5.864,1.033
1128.96533,12249.91932,47.4,5.865,1.03
1128.96533,12249.91932,47.4,5.863,1.024
1128.96533,12249.91932,47.4,5.861,1.011
1128.96533,12249.91932,47.4,5.859,1.005
1128.96533,12249.91932,47.4,5.861,1.002
1128.96533,12249.91932,47.4,5.86,0.998
1128.96533,12249.91932,47.4,5.86,0.99
1128.96533,12249.91932,47.4,5.865,0.98
1128.96533,12249.91932,47.4,5.859,0.968
1128.96533,12249.91932,47.4,5.861,0.961
1128.96533,12249.91932,47.4,5.862,0.952
1128.96533,12249.91932,47.4,5.864,0.947
1128.96533,12249.91932,47.4,5.863,0.944
1128.96533,12249.91932,47.4,5.863,0.944
1128.96533,12249.91932,47.4,5.864,0.94
1128.96533,12249.91932,47.4,5.863,0.94
1128.96533,12249.91932,47.4,5.858,0.94
1128.96533,12249.91932,47.4,5.859,0.936
1128.96533,12249.91932,47.4,5.86,0.935
1128.96533,12249.91932,47.4,5.861,0.941
1128.96533,12249.91932,47.4,5.863,0.948
1128.96533,12249.91932,47.4,5.863,0.951
1128.96533,12249.91932,47.4,5.863,0.952
1128.96533,12249.91932,47.4,5.865,0.955
1128.96533,12249.91932,47.4,5.866,0.96
1128.96533,12249.91932,47.4,5.862,0.96
1128.96533,12249.91932,47.4,5.865,0.962
1128.96533,12249.91932,47.4,5.865,0.962
1128.96533,12249.91932,47.4,5.866,0.966
1128.96533,12249.91932,47.4,5.868,0.961
1128.96533,12249.91932,47.4,5.864,0.964
1128.96533,12249.91932,47.4,5.862,0.965
1128.96533,12249.91932,47.4,5.862,0.967
1128.96533,12249.91932,47.4,5.866,0.966
1128.96533,12249.91932,47.4,5.868,0.966
1128.96533,12249.91932,47.4,5.864,0.967
1128.96533,12249.91932,47.4,5.862,0.968
1128.96533,12249.91932,47.4,5.865,0.969
1128.96533,12249.91932,47.4,5.863,0.978
1128.96533,12249.91932,47.4,5.866,0.982
1128.96533,12249.91932,47.4,5.867,0.981
1128.96533,12249.91932,47.4,5.862,0.987
1128.96533,12249.91932,47.4,5.864,0.983
1128.96533,12249.91932,47.4,5.864,0.98
1128.96533,12249.91932,47.4,5.867,0.977
1128.96533,12249.91932,47.4,5.866,0.971
1128.96533,12249.91932,47.4,5.865,0.97
1128.96533,12249.91932,47.4,5.866,0.963
1128.96533,12249.91932,47.4,5.865,0.957
1128.96533,12249.91932,47.4,5.862,0.954
1128.96533,12249.91932,47.4,5.86,0.951
1128.96533,12249.91932,47.4,5.867,0.948
1128.96533,12249.91932,47.4,5.864,0.944
1128.96533,12249.91932,47.4,5.866,0.941
1128.96533,12249.91932,47.4,5.864,0.948
1128.96533,12249.91932,47.4,5.863,0.95
1128.96533,12249.91932,47.4,5.867,0.949
1128.96533,12249.91932,47.4,5.866,0.947
1128.96533,12249.91932,47.4,5.863,0.952
1128.96533,12249.91932,47.4,5.865,0.95
1128.96533,12249.91932,47.4,5.861,0.947
1128.96533,12249.91932,47.4,5.863,0.939
1128.96533,12249.91932,47.4,5.862,0.942
1128.96533,12249.91932,47.4,5.868,0.939
1128.96533,12249.91932,47.4,5.868,0.935
1128.96533,12249.91932,47.4,5.864,0.929
1128.96533,12249.91932,47.4,5.867,0.92
1128.96533,12249.91932,47.4,5.865,0.912
1128.96533,12249.91932,47.4,5.863,0.903
1128.96533,12249.91932,47.4,5.862,0.898
1128.96533,12249.91932,47.4,5.867,0.89
1128.96533,12249.91932,47.4,5.864,0.876
1128.96533,12249.91932,47.4,5.86,0.861
1128.96533,12249.91932,47.4,5.863,0.849
1128.93919,12249.92471,47.2,5.826,-0.017
1128.93919,12249.92471,47.2,5.826,-0.017
1128.93919,12249.92471,47.2,5.822,-0.015
1128.93919,12249.92471,47.2,5.825,-0.014
1128.93919,12249.92471,47.2,5.817,-0.012
1128.93919,12249.92471,47.2,5.815,-0.007
1128.93919,12249.92471,47.2,5.813,-0.004
1128.93919,12249.92471,47.2,5.819,-0.002
1128.93919,12249.92471,47.2,5.809,0
1128.93919,12249.92471,47.2,5.809,0
1128.93919,12249.92471,47.2,5.811,0.002
1128.93919,12249.92471,47.2,5.81,0
1128.93919,12249.92471,47.2,5.811,-0.001
1128.93919,12249.92471,47.2,5.81,-0.001
1128.93919,12249.92471,47.2,5.806,-0.002
1128.93919,12249.92471,47.2,5.803,-0.001
1128.93919,12249.92471,47.2,5.8,0.004
1128.93919,12249.92471,47.2,5.798,0.011
1128.93919,12249.92471,47.2,5.798,0.021
1128.93919,12249.92471,47.2,5.796,0.03
1128.93919,12249.92471,47.2,5.796,0.036
1128.93919,12249.92471,47.2,5.792,0.043
1128.93919,12249.92471,47.2,5.792,0.047
1128.93919,12249.92471,47.2,5.791,0.051
1128.93919,12249.92471,47.2,5.79,0.055
1128.93919,12249.92471,47.2,5.785,0.062
1128.93919,12249.92471,47.2,5.785,0.073
1128.93919,12249.92471,47.2,5.786,0.086
1128.93919,12249.92471,47.2,5.782,0.101
1128.93919,12249.92471,47.2,5.779,0.113
1128.93919,12249.92471,47.2,5.775,0.122
1128.93919,12249.92471,47.2,5.776,0.128
1128.93919,12249.92471,47.2,5.774,0.134
1128.93919,12249.92471,47.2,5.768,0.139
1128.93919,12249.92471,47.2,5.767,0.146
1128.93919,12249.92471,47.2,5.769,0.155
1128.93919,12249.92471,47.2,5.768,0.166
1128.93919,12249.92471,47.2,5.769,0.176
1128.93919,12249.92471,47.2,5.767,0.188
1128.93919,12249.92471,47.2,5.769,0.203
1128.93919,12249.92471,47.2,5.766,0.22
1128.93919,12249.92471,47.2,5.767,0.237
1128.93919,12249.92471,47.2,5.767,0.252
1128.93919,12249.92471,47.2,5.761,0.27
1128.93919,12249.92471,47.2,5.758,0.288
1128.93919,12249.92471,47.2,5.753,0.307
1128.93919,12249.92471,47.2,5.752,0.322
1128.93919,12249.92471,47.2,5.755,0.337
1128.93919,12249.92471,47.2,5.757,0.353
1128.93919,12249.92471,47.2,5.761,0.367
1128.93919,12249.92471,47.2,5.76,0.379
1128.93919,12249.92471,47.2,5.758,0.395
1128.93919,12249.92471,47.2,5.761,0.414
1128.93919,12249.92471,47.2,5.761,0.435
1128.93919,12249.92471,47.2,5.766,0.454
1128.93919,12249.92471,47.2,5.763,0.474
1128.93919,12249.92471,47.2,5.764,0.491
1128.93919,12249.92471,47.2,5.766,0.504
1128.93919,12249.92471,47.2,5.764,0.518
1128.93919,12249.92471,47.2,5.764,0.533
1128.93919,12249.92471,47.2,5.76,0.552
1128.93919,12249.92471,47.2,5.76,0.552
1128.93919,12249.92471,47.2,5.758,0.565
1128.93919,12249.92471,47.2,5.758,0.574
1128.93919,12249.92471,47.2,5.757,0.583
1128.93919,12249.92471,47.2,5.758,0.588
1128.93919,12249.92471,47.2,5.755,0.595
1128.93919,12249.92471,47.2,5.753,0.604
1128.93919,12249.92471,47.2,5.751,0.611
1128.93919,12249.92471,47.2,5.755,0.621
1128.93919,12249.92471,47.2,5.759,0.629
1128.93919,12249.92471,47.2,5.757,0.639
1128.93919,12249.92471,47.2,5.754,0.654
1128.93919,12249.92471,47.2,5.752,0.671
1128.93919,12249.92471,47.2,5.754,0.685
1128.93919,12249.92471,47.2,5.752,0.701
1128.93919,12249.92471,47.2,5.746,0.714
1128.93919,12249.92471,47.2,5.743,0.727
1128.93919,12249.92471,47.2,5.742,0.744
1128.93919,12249.92471,47.2,5.736,0.758
1128.93919,12249.92471,47.2,5.738,0.774
1128.93919,12249.92471,47.2,5.737,0.788
1128.93919,12249.92471,47.2,5.736,0.801
1128.93919,12249.92471,47.2,5.738,0.815
1128.93919,12249.92471,47.2,5.733,0.829
1128.93919,12249.92471,47.2,5.73,0.842
1128.93919,12249.92471,47.2,5.728,0.857
1128.93919,12249.92471,47.2,5.722,0.87
1128.93919,12249.92471,47.2,5.718,0.885
1128.93919,12249.92471,47.2,5.717,0.898
1128.93919,12249.92471,47.2,5.711,0.911
1128.93919,12249.92471,47.2,5.709,0.924
1128.93919,12249.92471,47.2,5.704,0.939
1128.93919,12249.92471,47.2,5.703,0.953
1128.93919,12249.92471,47.2,5.695,0.972
1128.93919,12249.92471,47.2,5.698,0.986
1128.93919,12249.92471,47.2,5.701,0.999
1128.93919,12249.92471,47.2,5.699,1.009
1128.93919,12249.92471,47.2,5.698,1.016
1128.93919,12249.92471,47.2,5.697,1.023
1128.93919,12249.92471,47.2,5.697,1.035
1128.93919,12249.92471,47.2,5.697,1.05
1128.93919,12249.92471,47.2,5.693,1.064
1128.93919,12249.92471,47.2,5.696,1.076
1128.93919,12249.92471,47.2,5.698,1.09
1128.93919,12249.92471,47.2,5.696,1.105
1128.93919,12249.92471,47.2,5.697,1.119
1128.93919,12249.92471,47.2,5.698,1.136
1128.93919,12249.92471,47.2,5.699,1.152
1128.93919,12249.92471,47.2,5.698,1.167
1128.93919,12249.92471,47.2,5.698,1.181
1128.93919,12249.92471,47.2,5.698,1.192
1128.93919,12249.92471,47.2,5.703,1.204
1128.93919,12249.92471,47.2,5.704,1.215
1128.93919,12249.92471,47.2,5.704,1.226
1128.93919,12249.92471,47.2,5.708,1.237
1128.93919,12249.92471,47.2,5.71,1.249
1128.93919,12249.92471,47.2,5.709,1.259
1128.93919,12249.92471,47.2,5.705,1.269
1128.93919,12249.92471,47.2,5.708,1.277
1128.93919,12249.92471,47.2,5.713,1.291
1128.93919,12249.92471,47.2,5.713,1.291
1128.93919,12249.92471,47.2,5.714,1.307
1128.93919,12249.92471,47.2,5.714,1.325
1128.93919,12249.92471,47.2,5.717,1.342
1128.93919,12249.92471,47.2,5.712,1.359
1128.93919,12249.92471,47.2,5.717,1.376
1128.93919,12249.92471,47.2,5.72,1.396
1128.93919,12249.92471,47.2,5.719,1.413
1128.93919,12249.92471,47.2,5.721,1.431
1128.93919,12249.92471,47.2,5.718,1.444
1128.93919,12249.92471,47.2,5.725,1.453
1128.93919,12249.92471,47.2,5.723,1.459
1128.93919,12249.92471,47.2,5.723,1.467
1128.93919,12249.92471,47.2,5.727,1.477
1128.93919,12249.92471,47.2,5.725,1.492
1128.93919,12249.92471,47.2,5.728,1.509
1128.93919,12249.92471,47.2,5.726,1.526
1128.93919,12249.92471,47.2,5.727,1.543
1128.93919,12249.92471,47.2,5.727,1.559
1128.93919,12249.92471,47.2,5.729,1.576
1128.93919,12249.92471,47.2,5.731,1.595
1128.93919,12249.92471,47.2,5.734,1.613
1128.93919,12249.92471,47.2,5.73,1.63
1128.93919,12249.92471,47.2,5.73,1.649
1128.93919,12249.92471,47.2,5.731,1.667
1128.93919,12249.92471,47.2,5.726,1.687
1128.93919,12249.92471,47.2,5.728,1.703
1128.93919,12249.92471,47.2,5.731,1.721
1128.93919,12249.92471,47.2,5.733,1.74
1128.93919,12249.92471,47.2,5.729,1.755
1128.93919,12249.92471,47.2,5.728,1.772
1128.93919,12249.92471,47.2,5.727,1.788
1128.93919,12249.92471,47.2,5.727,1.802
1128.93919,12249.92471,47.2,5.727,1.82
1128.93919,12249.92471,47.2,5.729,1.837
1128.93919,12249.92471,47.2,5.726,1.856
1128.93919,12249.92471,47.2,5.72,1.87
1128.93919,12249.92471,47.2,5.723,1.882
1128.93919,12249.92471,47.2,5.722,1.892
1128.93919,12249.92471,47.2,5.728,1.902
1128.93919,12249.92471,47.2,5.724,1.918
1128.93919,12249.92471,47.2,5.722,1.936
1128.93919,12249.92471,47.2,5.719,1.955
1128.93919,12249.92471,47.2,5.725,1.971
1128.93919,12249.92471,47.2,5.718,1.988
1128.93919,12249.92471,47.2,5.72,2.003
1128.93919,12249.92471,47.2,5.716,2.019
1128.93919,12249.92471,47.2,5.722,2.035
1128.93919,12249.92471,47.2,5.719,2.059
1128.93919,12249.92471,47.2,5.717,2.084
1128.93919,12249.92471,47.2,5.718,2.105
1128.93919,12249.92471,47.2,5.715,2.123
1128.93919,12249.92471,47.2,5.714,2.134
1128.93919,12249.92471,47.2,5.718,2.151
1128.93919,12249.92471,47.2,5.714,2.166
1128.93919,12249.92471,47.2,5.711,2.188
1128.93919,12249.92471,47.2,5.713,2.21
1128.93919,12249.92471,47.2,5.71,2.232
1128.93919,12249.92471,47.2,5.713,2.251
1128.93919,12249.92471,47.2,5.716,2.271
1128.93919,12249.92471,47.2,5.712,2.291
1128.93919,12249.92471,47.2,5.712,2.291
1128.93919,12249.92471,47.2,5.71,2.312
1128.93919,12249.92471,47.2,5.707,2.332
1128.93919,12249.92471,47.2,5.707,2.351
1128.93919,12249.92471,47.2,5.706,2.367
1128.93919,12249.92471,47.2,5.704,2.387
1128.93919,12249.92471,47.2,5.705,2.405
1128.93919,12249.92471,47.2,5.706,2.43
1128.93919,12249.92471,47.2,5.707,2.453
1128.93919,12249.92471,47.2,5.707,2.477
1128.93919,12249.92471,47.2,5.702,2.503
1128.93919,12249.92471,47.2,5.704,2.523
1128.93919,12249.92471,47.2,5.707,2.545
1128.93919,12249.92471,47.2,5.704,2.567
1128.93919,12249.92471,47.2,5.699,2.589
1128.93919,12249.92471,47.2,5.702,2.61
1128.93919,12249.92471,47.2,5.704,2.629
1128.93919,12249.92471,47.2,5.705,2.645
1128.93919,12249.92471,47.2,5.706,2.658
1128.93919,12249.92471,47.2,5.705,2.673
1128.93919,12249.92471,47.2,5.704,2.69
1128.93919,12249.92471,47.2,5.703,2.708
1128.93919,12249.92471,47.2,5.7,2.725
1128.93919,12249.92471,47.2,5.7,2.742
1128.93919,12249.92471,47.2,5.699,2.758
