Latitude,Longitude,Comment,Chl-a [µg/l],Depth [m]
1135.42522,12228.26258,14,25.53,1.07
1135.42522,12228.26258,14,26.243,1.068
1135.42522,12228.26258,14,32.095,1.066
1135.42522,12228.26258,14,33.534,1.064
1135.42522,12228.26258,14,30.954,1.064
1135.42522,12228.26258,14,24.49,1.063
1135.42522,12228.26258,14,21.788,1.062
1135.42522,12228.26258,14,17.683,1.061
1135.42522,12228.26258,14,17.683,1.061
1135.42522,12228.26258,14,14.212,1.06
1135.42522,12228.26258,14,11.981,1.06
1135.42522,12228.26258,14,9.572,1.057
1135.42522,12228.26258,14,7.976,1.057
1135.42522,12228.26258,14,7.127,1.055
1135.42522,12228.26258,14,6.757,1.055
1135.42522,12228.26258,14,6.728,1.054
1135.42522,12228.26258,14,7.149,1.054
1135.42522,12228.26258,14,7.605,1.054
1135.42522,12228.26258,14,7.626,1.055
1135.42522,12228.26258,14,7.256,1.055
1135.42522,12228.26258,14,6.443,1.055
1135.42522,12228.26258,14,6.308,1.054
1135.42522,12228.26258,14,7.12,1.053
1135.42522,12228.26258,14,7.284,1.052
1135.42522,12228.26258,14,8.745,1.052
1135.42522,12228.26258,14,11.732,1.051
1135.42522,12228.26258,14,13.677,1.051
1135.42522,12228.26258,14,14.062,1.051
1135.42522,12228.26258,14,15.082,1.05
1135.42522,12228.26258,14,15.83,1.052
1135.42522,12228.26258,14,15.359,1.051
1135.42522,12228.26258,14,17.697,1.051
1135.42522,12228.26258,14,19.486,1.052
1135.42522,12228.26258,14,20.341,1.051
1135.42522,12228.26258,14,19.793,1.053
1135.42522,12228.26258,14,19.358,1.057
1135.42522,12228.26258,14,16.129,1.059
1135.42522,12228.26258,14,13.335,1.064
1135.42522,12228.26258,14,11.333,1.066
1135.42522,12228.26258,14,10.135,1.067
1135.42522,12228.26258,14,9.658,1.069
1135.42522,12228.26258,14,9.736,1.069
1135.42522,12228.26258,14,10.442,1.069
1135.42522,12228.26258,14,10.983,1.071
1135.42522,12228.26258,14,11.475,1.067
1135.42522,12228.26258,14,15.067,1.067
1135.42522,12228.26258,14,17.241,1.066
1135.42522,12228.26258,14,19.793,1.065
1135.42522,12228.26258,14,22.48,1.066
1135.42522,12228.26258,14,23.135,1.064
1135.42522,12228.26258,14,23.713,1.066
1135.42522,12228.26258,14,25.202,1.067
1135.42522,12228.26258,14,26.001,1.067
1135.42522,12228.26258,14,25.316,1.066
1135.42522,12228.26258,14,23.021,1.067
1135.42522,12228.26258,14,20.456,1.068
1135.42522,12228.26258,14,18.667,1.069
1135.42522,12228.26258,14,17.113,1.069
1135.42522,12228.26258,14,15.024,1.069
1135.42522,12228.26258,14,15.181,1.072
1135.42522,12228.26258,14,16.45,1.073
1135.42522,12228.26258,14,17.319,1.075
1135.42522,12228.26258,14,17.747,1.076
1135.42522,12228.26258,14,18.738,1.076
1135.42522,12228.26258,14,22.13,1.077
1135.42522,12228.26258,14,22.872,1.078
1135.42522,12228.26258,14,22.872,1.078
1135.42522,12228.26258,14,20.042,1.081
1135.42522,12228.26258,14,18.068,1.082
1135.42522,12228.26258,14,15.894,1.082
1135.42522,12228.26258,14,12.316,1.084
1135.42522,12228.26258,14,9.914,1.083
1135.42522,12228.26258,14,9.494,1.083
1135.42522,12228.26258,14,9.7,1.084
1135.42522,12228.26258,14,8.745,1.083
1135.42522,12228.26258,14,7.277,1.083
1135.42522,12228.26258,14,6.543,1.084
1135.42522,12228.26258,14,6.35,1.081
1135.42522,12228.26258,14,6.301,1.08
1135.42522,12228.26258,14,6.35,1.079
1135.42522,12228.26258,14,6.465,1.077
1135.42522,12228.26258,14,6.586,1.076
1135.42522,12228.26258,14,6.55,1.074
1135.42522,12228.26258,14,6.379,1.071
1135.42522,12228.26258,14,6.03,1.07
1135.42522,12228.26258,14,5.823,1.069
1135.42522,12228.26258,14,5.809,1.067
1135.42522,12228.26258,14,6.293,1.067
1135.42522,12228.26258,14,6.978,1.066
1135.42522,12228.26258,14,7.192,1.066
1135.42522,12228.26258,14,7.099,1.066
1135.42522,12228.26258,14,6.963,1.065
1137.31336,12226.87713,17,4.797,-0.01
1137.31336,12226.87713,17,4.69,-0.006
1137.31336,12226.87713,17,4.747,-0.002
1137.31336,12226.87713,17,4.818,0.004
1137.31336,12226.87713,17,4.861,0.004
1137.31336,12226.87713,17,4.861,0.007
1137.31336,12226.87713,17,4.875,0.008
1137.31336,12226.87713,17,4.832,0.008
1137.31336,12226.87713,17,4.989,0.008
1137.31336,12226.87713,17,4.932,0.006
1137.31336,12226.87713,17,4.961,0.001
1137.31336,12226.87713,17,5.068,-0.001
1137.31336,12226.87713,17,5.174,-0.006
1137.31336,12226.87713,17,5.139,-0.003
1137.31336,12226.87713,17,5.096,0.005
1137.31336,12226.87713,17,5.153,0.013
1137.31336,12226.87713,17,5.046,0.024
1137.31336,12226.87713,17,4.939,0.033
1137.31336,12226.87713,17,4.968,0.038
1137.31336,12226.87713,17,5.018,0.042
1137.31336,12226.87713,17,4.889,0.046
1137.31336,12226.87713,17,4.925,0.05
1137.31336,12226.87713,17,4.904,0.052
1137.31336,12226.87713,17,4.861,0.054
1137.31336,12226.87713,17,4.839,0.061
1137.31336,12226.87713,17,4.868,0.067
1137.31336,12226.87713,17,4.832,0.073
1137.31336,12226.87713,17,4.804,0.079
1137.31336,12226.87713,17,4.825,0.09
1137.31336,12226.87713,17,4.925,0.107
1137.31336,12226.87713,17,4.996,0.128
1137.31336,12226.87713,17,5.189,0.146
1137.31336,12226.87713,17,5.167,0.157
1137.31336,12226.87713,17,5.075,0.168
1137.31336,12226.87713,17,5.089,0.174
1137.31336,12226.87713,17,5.174,0.183
1137.31336,12226.87713,17,5.089,0.192
1137.31336,12226.87713,17,5.11,0.205
1137.31336,12226.87713,17,5.139,0.216
1137.31336,12226.87713,17,5.239,0.231
1137.31336,12226.87713,17,5.21,0.25
1137.31336,12226.87713,17,5.239,0.267
1137.31336,12226.87713,17,5.096,0.287
1137.31336,12226.87713,17,5.174,0.304
1137.31336,12226.87713,17,5.217,0.323
1137.31336,12226.87713,17,5.253,0.337
1137.31336,12226.87713,17,5.174,0.351
1137.31336,12226.87713,17,5.174,0.351
1137.31336,12226.87713,17,5.267,0.358
1137.31336,12226.87713,17,5.217,0.367
1137.31336,12226.87713,17,5.117,0.372
1137.31336,12226.87713,17,5.182,0.379
1137.31336,12226.87713,17,5.103,0.387
1137.31336,12226.87713,17,5.203,0.394
1137.31336,12226.87713,17,5.231,0.401
1137.31336,12226.87713,17,5.231,0.409
1137.31336,12226.87713,17,5.217,0.417
1137.31336,12226.87713,17,5.224,0.419
1137.31336,12226.87713,17,5.353,0.429
1137.31336,12226.87713,17,5.281,0.434
1137.31336,12226.87713,17,5.231,0.444
1137.31336,12226.87713,17,5.182,0.459
1137.31336,12226.87713,17,5.353,0.477
1137.31336,12226.87713,17,5.502,0.5
1137.31336,12226.87713,17,5.438,0.523
1137.31336,12226.87713,17,5.41,0.55
1137.31336,12226.87713,17,5.36,0.576
1137.31336,12226.87713,17,5.452,0.599
1137.31336,12226.87713,17,5.481,0.621
1137.31336,12226.87713,17,5.36,0.634
1137.31336,12226.87713,17,5.367,0.647
1137.31336,12226.87713,17,5.381,0.657
1137.31336,12226.87713,17,5.374,0.676
1137.31336,12226.87713,17,5.388,0.687
1137.31336,12226.87713,17,5.274,0.707
1137.31336,12226.87713,17,5.296,0.717
1137.31336,12226.87713,17,5.303,0.725
1137.31336,12226.87713,17,5.239,0.728
1137.31336,12226.87713,17,5.224,0.735
1137.31336,12226.87713,17,5.189,0.737
1137.31336,12226.87713,17,5.174,0.746
1137.31336,12226.87713,17,5.231,0.753
1137.31336,12226.87713,17,5.075,0.763
1137.31336,12226.87713,17,5.032,0.776
1137.31336,12226.87713,17,5.146,0.79
1137.31336,12226.87713,17,5.096,0.813
1137.31336,12226.87713,17,5.253,0.831
1137.31336,12226.87713,17,5.31,0.857
1137.31336,12226.87713,17,5.217,0.866
1137.31336,12226.87713,17,5.217,0.883
1137.31336,12226.87713,17,5.174,0.888
1137.31336,12226.87713,17,5.117,0.904
1137.31336,12226.87713,17,5.082,0.922
1137.31336,12226.87713,17,5.096,0.944
1137.31336,12226.87713,17,5.068,0.968
1137.31336,12226.87713,17,4.968,0.983
1137.31336,12226.87713,17,4.968,0.998
1137.31336,12226.87713,17,4.968,1.006
1137.31336,12226.87713,17,5.096,1.014
1137.31336,12226.87713,17,5.239,1.024
1137.31336,12226.87713,17,5.239,1.03
1137.31336,12226.87713,17,5.174,1.042
1137.31336,12226.87713,17,5.217,1.054
1137.31336,12226.87713,17,5.274,1.066
1137.31336,12226.87713,17,5.274,1.066
1137.31336,12226.87713,17,5.267,1.082
1137.31336,12226.87713,17,5.182,1.093
1137.31336,12226.87713,17,5.174,1.103
1137.31336,12226.87713,17,5.11,1.112
1137.31336,12226.87713,17,5.068,1.121
1137.31336,12226.87713,17,5.189,1.132
1137.31336,12226.87713,17,5.096,1.145
1137.31336,12226.87713,17,5.167,1.157
1137.31336,12226.87713,17,5.395,1.169
1137.31336,12226.87713,17,5.381,1.183
1137.31336,12226.87713,17,5.367,1.197
1137.31336,12226.87713,17,5.174,1.211
1137.31336,12226.87713,17,5.253,1.223
1137.31336,12226.87713,17,5.246,1.236
1137.31336,12226.87713,17,5.281,1.246
1137.31336,12226.87713,17,5.353,1.259
1137.31336,12226.87713,17,5.36,1.269
1137.31336,12226.87713,17,5.381,1.278
1137.31336,12226.87713,17,5.495,1.284
1137.31336,12226.87713,17,5.36,1.287
1137.31336,12226.87713,17,5.267,1.294
1137.31336,12226.87713,17,5.26,1.296
1137.31336,12226.87713,17,5.289,1.302
1137.31336,12226.87713,17,5.253,1.308
1137.31336,12226.87713,17,5.231,1.314
1137.31336,12226.87713,17,5.189,1.323
1137.31336,12226.87713,17,5.096,1.333
1137.31336,12226.87713,17,5.139,1.344
1137.31336,12226.87713,17,5.189,1.358
1137.31336,12226.87713,17,5.189,1.372
1137.31336,12226.87713,17,5.317,1.385
1137.31336,12226.87713,17,5.231,1.398
1137.31336,12226.87713,17,5.174,1.409
1137.31336,12226.87713,17,4.968,1.422
1137.31336,12226.87713,17,5.153,1.43
1137.31336,12226.87713,17,5.16,1.437
1137.31336,12226.87713,17,5.146,1.441
1137.31336,12226.87713,17,5.053,1.442
1137.31336,12226.87713,17,4.982,1.443
1137.31336,12226.87713,17,4.882,1.443
1137.31336,12226.87713,17,4.847,1.443
1137.31336,12226.87713,17,4.797,1.446
1137.31336,12226.87713,17,4.861,1.453
1137.31336,12226.87713,17,4.982,1.461
1137.31336,12226.87713,17,4.896,1.473
1137.31336,12226.87713,17,4.825,1.492
1137.31336,12226.87713,17,4.932,1.512
1137.31336,12226.87713,17,4.982,1.541
1137.31336,12226.87713,17,4.954,1.566
1137.31336,12226.87713,17,5.011,1.593
1137.31336,12226.87713,17,4.868,1.616
1137.31336,12226.87713,17,4.782,1.631
1137.31336,12226.87713,17,4.861,1.644
1137.31336,12226.87713,17,4.946,1.655
1137.31336,12226.87713,17,4.961,1.667
1137.31336,12226.87713,17,4.889,1.681
1137.31336,12226.87713,17,4.839,1.695
1137.31336,12226.87713,17,4.839,1.695
1137.31336,12226.87713,17,5.117,1.712
1137.31336,12226.87713,17,5.082,1.73
1137.31336,12226.87713,17,5.125,1.747
1137.31336,12226.87713,17,5.125,1.764
1137.31336,12226.87713,17,5.082,1.78
1137.31336,12226.87713,17,5.082,1.792
1137.31336,12226.87713,17,5.167,1.806
1137.31336,12226.87713,17,5.053,1.818
1137.31336,12226.87713,17,5.068,1.831
1137.31336,12226.87713,17,5.139,1.845
1137.31336,12226.87713,17,5.246,1.862
1137.31336,12226.87713,17,5.367,1.876
1137.31336,12226.87713,17,5.36,1.889
1137.31336,12226.87713,17,5.424,1.899
1137.31336,12226.87713,17,5.388,1.912
1137.31336,12226.87713,17,5.438,1.926
1137.31336,12226.87713,17,5.509,1.94
1137.31336,12226.87713,17,5.766,1.955
1137.31336,12226.87713,17,5.673,1.965
1137.31336,12226.87713,17,5.495,1.973
1137.31336,12226.87713,17,5.474,1.977
1137.31336,12226.87713,17,5.367,1.979
1137.31336,12226.87713,17,5.36,1.979
1137.31336,12226.87713,17,5.445,1.981
1137.31336,12226.87713,17,5.552,1.989
1137.31336,12226.87713,17,5.566,2.0
1137.31336,12226.87713,17,5.445,2.016
1137.31336,12226.87713,17,5.417,2.031
1137.31336,12226.87713,17,5.502,2.051
1137.31336,12226.87713,17,5.623,2.07
1137.31336,12226.87713,17,5.381,2.086
1137.31336,12226.87713,17,5.481,2.1
1137.31336,12226.87713,17,5.559,2.111
1137.31336,12226.87713,17,5.502,2.12
1137.31336,12226.87713,17,5.381,2.132
1137.31336,12226.87713,17,5.46,2.142
1137.31336,12226.87713,17,5.353,2.155
1137.31336,12226.87713,17,5.481,2.167
1137.31336,12226.87713,17,5.517,2.176
1137.31336,12226.87713,17,5.317,2.186
1137.31336,12226.87713,17,5.289,2.197
1137.31336,12226.87713,17,5.239,2.207
1137.31336,12226.87713,17,5.317,2.218
1137.31336,12226.87713,17,5.36,2.228
1137.31336,12226.87713,17,5.666,2.238
1137.31336,12226.87713,17,5.46,2.252
1137.31336,12226.87713,17,5.481,2.271
1137.31336,12226.87713,17,5.46,2.292
1137.31336,12226.87713,17,5.716,2.309
1137.31336,12226.87713,17,5.559,2.325
1137.31336,12226.87713,17,5.367,2.34
1137.31336,12226.87713,17,5.267,2.354
1137.31336,12226.87713,17,5.374,2.373
1137.31336,12226.87713,17,5.474,2.394
1137.31336,12226.87713,17,5.709,2.413
1137.31336,12226.87713,17,5.609,2.431
1137.31336,12226.87713,17,5.609,2.431
1137.31336,12226.87713,17,5.609,2.457
1137.31336,12226.87713,17,5.609,2.457
1137.31336,12226.87713,17,5.574,2.474
1137.31336,12226.87713,17,5.495,2.487
1137.31336,12226.87713,17,5.495,2.505
1137.31336,12226.87713,17,5.417,2.521
1137.31336,12226.87713,17,5.46,2.537
1137.31336,12226.87713,17,5.481,2.554
1137.31336,12226.87713,17,5.502,2.568
1137.31336,12226.87713,17,5.502,2.578
1137.31336,12226.87713,17,5.531,2.587
1137.31336,12226.87713,17,5.552,2.592
1137.31336,12226.87713,17,5.566,2.599
1137.31336,12226.87713,17,5.716,2.61
1137.31336,12226.87713,17,5.673,2.621
1137.31336,12226.87713,17,5.759,2.635
1137.31336,12226.87713,17,5.609,2.65
1137.31336,12226.87713,17,5.566,2.664
1137.31336,12226.87713,17,5.645,2.679
1137.31336,12226.87713,17,5.581,2.692
1137.31336,12226.87713,17,5.581,2.702
1137.31336,12226.87713,17,5.545,2.712
1137.31336,12226.87713,17,5.524,2.722
1137.31336,12226.87713,17,5.616,2.734
1137.31336,12226.87713,17,5.538,2.748
1137.31336,12226.87713,17,5.595,2.76
1137.31336,12226.87713,17,5.552,2.77
1137.31336,12226.87713,17,5.588,2.782
1137.31336,12226.87713,17,5.738,2.793
1137.31336,12226.87713,17,5.766,2.808
1137.31336,12226.87713,17,5.709,2.828
1137.31336,12226.87713,17,5.78,2.848
1137.31336,12226.87713,17,5.581,2.87
1137.31336,12226.87713,17,5.566,2.89
1137.31336,12226.87713,17,5.509,2.909
1137.31336,12226.87713,17,5.623,2.925
1137.31336,12226.87713,17,5.559,2.935
1137.31336,12226.87713,17,5.652,2.946
1137.31336,12226.87713,17,5.681,2.959
1137.31336,12226.87713,17,5.623,2.97
1137.31336,12226.87713,17,5.488,2.984
1137.31336,12226.87713,17,5.517,2.994
1137.31336,12226.87713,17,5.474,3.002
1137.31336,12226.87713,17,5.452,3.013
1137.31336,12226.87713,17,5.481,3.022
1137.31336,12226.87713,17,5.609,3.036
1137.31336,12226.87713,17,5.652,3.054
1137.31336,12226.87713,17,5.752,3.071
1137.31336,12226.87713,17,5.802,3.089
1137.31336,12226.87713,17,5.673,3.109
1137.31336,12226.87713,17,5.602,3.122
1137.31336,12226.87713,17,5.631,3.133
1137.31336,12226.87713,17,5.673,3.144
1137.31336,12226.87713,17,5.481,3.151
1137.31336,12226.87713,17,5.531,3.162
1137.31336,12226.87713,17,5.566,3.17
1137.31336,12226.87713,17,5.566,3.17
1137.31336,12226.87713,17,5.609,3.175
1137.31336,12226.87713,17,5.588,3.181
1137.31336,12226.87713,17,5.574,3.191
1137.31336,12226.87713,17,5.873,3.205
1137.31336,12226.87713,17,5.809,3.223
1137.31336,12226.87713,17,5.745,3.241
1137.31336,12226.87713,17,5.588,3.261
1137.31336,12226.87713,17,5.445,3.279
1137.31336,12226.87713,17,5.445,3.301
1137.31336,12226.87713,17,5.41,3.323
1137.31336,12226.87713,17,5.296,3.34
1137.31336,12226.87713,17,5.281,3.356
1137.31336,12226.87713,17,5.281,3.371
1137.31336,12226.87713,17,5.26,3.387
1137.31336,12226.87713,17,5.153,3.407
1137.31336,12226.87713,17,5.096,3.427
1137.31336,12226.87713,17,5.196,3.448
1137.31336,12226.87713,17,5.353,3.472
1137.31336,12226.87713,17,5.153,3.493
1137.31336,12226.87713,17,5.06,3.511
1137.31336,12226.87713,17,5.203,3.527
1137.31336,12226.87713,17,5.21,3.538
1137.31336,12226.87713,17,4.968,3.545
1137.31336,12226.87713,17,4.939,3.557
1137.31336,12226.87713,17,4.968,3.572
1137.31336,12226.87713,17,4.954,3.588
1137.31336,12226.87713,17,4.996,3.606
1137.31336,12226.87713,17,4.932,3.62
1137.31336,12226.87713,17,4.747,3.635
1137.31336,12226.87713,17,4.747,3.649
1137.31336,12226.87713,17,4.79,3.662
1137.31336,12226.87713,17,4.868,3.677
1137.31336,12226.87713,17,4.861,3.691
1137.31336,12226.87713,17,4.982,3.708
1137.31336,12226.87713,17,4.896,3.727
1137.31336,12226.87713,17,4.804,3.742
1137.31336,12226.87713,17,4.733,3.755
1137.31336,12226.87713,17,4.839,3.762
1137.31336,12226.87713,17,4.875,3.768
1137.31336,12226.87713,17,4.775,3.769
1137.31336,12226.87713,17,4.832,3.77
1137.31336,12226.87713,17,4.832,3.769
1137.31336,12226.87713,17,4.797,3.769
1137.31336,12226.87713,17,4.782,3.773
1137.31336,12226.87713,17,4.69,3.782
1137.31336,12226.87713,17,4.711,3.798
1137.31336,12226.87713,17,5.132,3.818
1137.31336,12226.87713,17,4.982,3.841
1137.31336,12226.87713,17,4.875,3.864
1137.31336,12226.87713,17,4.925,3.887
1137.31336,12226.87713,17,5.089,3.907
1137.31336,12226.87713,17,4.911,3.929
1137.31336,12226.87713,17,4.768,3.95
1137.31336,12226.87713,17,4.676,3.969
1137.31336,12226.87713,17,4.611,3.986
1137.31336,12226.87713,17,4.576,4.003
1137.31336,12226.87713,17,4.654,4.017
1137.31336,12226.87713,17,4.654,4.017
1137.31336,12226.87713,17,4.683,4.031
1137.31336,12226.87713,17,4.918,4.046
1137.31336,12226.87713,17,5.274,4.061
1137.31336,12226.87713,17,5.046,4.082
1137.31336,12226.87713,17,4.725,4.102
1137.31336,12226.87713,17,4.654,4.118
1137.31336,12226.87713,17,4.654,4.132
1137.31336,12226.87713,17,4.619,4.145
1137.31336,12226.87713,17,4.583,4.158
1137.31336,12226.87713,17,4.554,4.172
1137.31336,12226.87713,17,4.504,4.185
1137.31336,12226.87713,17,4.526,4.196
1137.31336,12226.87713,17,4.504,4.207
1137.31336,12226.87713,17,4.562,4.216
1137.31336,12226.87713,17,4.583,4.226
1137.31336,12226.87713,17,4.476,4.237
1137.31336,12226.87713,17,4.526,4.251
1137.31336,12226.87713,17,4.626,4.269
1137.31336,12226.87713,17,4.54,4.287
1137.31336,12226.87713,17,4.49,4.302
1137.31336,12226.87713,17,4.54,4.312
1137.31336,12226.87713,17,4.504,4.325
1137.31336,12226.87713,17,4.519,4.332
1137.31336,12226.87713,17,4.476,4.343
1137.31336,12226.87713,17,4.433,4.353
1137.31336,12226.87713,17,4.447,4.37
1137.31336,12226.87713,17,4.747,4.39
1137.31336,12226.87713,17,4.79,4.416
1137.31336,12226.87713,17,4.811,4.437
1137.31336,12226.87713,17,5.26,4.446
1137.31336,12226.87713,17,5.631,4.454
1137.31336,12226.87713,17,5.702,4.457
1137.31336,12226.87713,17,5.93,4.458
1137.31336,12226.87713,17,5.859,4.461
1137.31336,12226.87713,17,5.673,4.463
1137.31336,12226.87713,17,5.46,4.463
1137.31336,12226.87713,17,5.424,4.465
1137.31336,12226.87713,17,5.509,4.467
1137.31336,12226.87713,17,5.602,4.467
1137.31336,12226.87713,17,5.681,4.468
1137.31336,12226.87713,17,5.424,4.469
1137.31336,12226.87713,17,5.26,4.471
1137.31336,12226.87713,17,5.367,4.472
1137.31336,12226.87713,17,5.381,4.471
1137.31336,12226.87713,17,5.231,4.474
1137.31336,12226.87713,17,5.039,4.477
1137.31336,12226.87713,17,5.032,4.479
1137.31336,12226.87713,17,4.932,4.483
1137.31336,12226.87713,17,5.132,4.487
1137.31336,12226.87713,17,4.975,4.493
1137.31336,12226.87713,17,4.875,4.497
1137.31336,12226.87713,17,5.046,4.499
1137.31336,12226.87713,17,5.274,4.501
1137.31336,12226.87713,17,5.224,4.501
1137.31336,12226.87713,17,5.174,4.502
1137.31336,12226.87713,17,5.545,4.503
1137.31336,12226.87713,17,5.545,4.503
1137.31336,12226.87713,17,5.645,4.504
1137.31336,12226.87713,17,5.438,4.502
1137.31336,12226.87713,17,5.246,4.504
1137.31336,12226.87713,17,5.239,4.504
1137.31336,12226.87713,17,5.274,4.503
1137.31336,12226.87713,17,5.196,4.504
1137.31336,12226.87713,17,5.445,4.505
1137.31336,12226.87713,17,5.631,4.506
1137.31336,12226.87713,17,5.552,4.506
1137.31336,12226.87713,17,5.324,4.506
1137.31336,12226.87713,17,5.224,4.507
1137.31336,12226.87713,17,5.317,4.507
1137.31336,12226.87713,17,5.481,4.506
1137.31336,12226.87713,17,5.659,4.508
1137.31336,12226.87713,17,5.616,4.508
1137.31336,12226.87713,17,5.916,4.508
1137.31336,12226.87713,17,5.723,4.508
1137.31336,12226.87713,17,5.452,4.508
1137.31336,12226.87713,17,5.267,4.508
1137.31336,12226.87713,17,5.31,4.51
1137.31336,12226.87713,17,5.217,4.508
1137.31336,12226.87713,17,5.203,4.509
1137.31336,12226.87713,17,5.203,4.509
1137.31336,12226.87713,17,5.21,4.509
1137.31336,12226.87713,17,5.117,4.509
1137.31336,12226.87713,17,5.146,4.509
1137.31336,12226.87713,17,5.196,4.51
1137.31336,12226.87713,17,4.946,4.51
1137.31336,12226.87713,17,4.825,4.509
1137.31336,12226.87713,17,5.046,4.509
1137.31336,12226.87713,17,5.638,4.511
1137.31336,12226.87713,17,5.552,4.51
1137.31336,12226.87713,17,5.331,4.51
1137.31336,12226.87713,17,5.31,4.511
1137.31336,12226.87713,17,5.367,4.511
1137.31336,12226.87713,17,5.381,4.51
1137.31336,12226.87713,17,5.346,4.511
1137.31336,12226.87713,17,5.695,4.511
1137.31336,12226.87713,17,5.873,4.511
1137.31336,12226.87713,17,5.738,4.51
1137.31336,12226.87713,17,5.552,4.509
1137.31336,12226.87713,17,5.481,4.511
1137.31336,12226.87713,17,5.595,4.51
1137.31336,12226.87713,17,5.645,4.51
1137.31336,12226.87713,17,5.638,4.51
1137.31336,12226.87713,17,5.517,4.51
1137.31336,12226.87713,17,5.296,4.511
1137.31336,12226.87713,17,5.146,4.51
1137.31336,12226.87713,17,5.36,4.511
1137.31336,12226.87713,17,5.338,4.512
1137.31336,12226.87713,17,5.46,4.511
1137.31336,12226.87713,17,5.388,4.511
1137.31336,12226.87713,17,5.481,4.51
1137.31336,12226.87713,17,5.509,4.51
1137.31336,12226.87713,17,5.403,4.51
1137.31336,12226.87713,17,5.303,4.51
1137.31336,12226.87713,17,5.303,4.51
1137.31336,12226.87713,17,5.246,4.51
1137.31336,12226.87713,17,5.303,4.51
1137.31336,12226.87713,17,5.317,4.508
1137.31336,12226.87713,17,5.31,4.51
1137.31336,12226.87713,17,5.388,4.509
1137.31336,12226.87713,17,5.346,4.508
1137.31336,12226.87713,17,5.374,4.508
1137.31336,12226.87713,17,5.338,4.508
1137.31336,12226.87713,17,5.274,4.509
1137.31336,12226.87713,17,5.253,4.509
1137.31336,12226.87713,17,5.296,4.51
1137.31336,12226.87713,17,5.595,4.508
