Latitude,Longitude,Comment,Sal.,Depth [m]
1134.73264,12229.35746,1,30.593,1.183
1134.73264,12229.35746,1,30.592,1.183
1134.73264,12229.35746,1,30.591,1.185
1134.73264,12229.35746,1,30.591,1.187
1134.73264,12229.35746,1,30.592,1.189
1134.73264,12229.35746,1,30.592,1.191
1134.73264,12229.35746,1,30.592,1.191
1134.73264,12229.35746,1,30.591,1.193
1134.73264,12229.35746,1,30.59,1.193
1134.73264,12229.35746,1,30.59,1.193
1134.73264,12229.35746,1,30.591,1.195
1134.73264,12229.35746,1,30.591,1.194
1134.73264,12229.35746,1,30.595,1.194
1134.73264,12229.35746,1,30.595,1.193
1134.73264,12229.35746,1,30.595,1.19
1134.73264,12229.35746,1,30.596,1.191
1134.73264,12229.35746,1,30.596,1.188
1134.73264,12229.35746,1,30.6,1.185
1134.73264,12229.35746,1,30.6,1.185
1134.73264,12229.35746,1,30.602,1.184
1134.73264,12229.35746,1,30.608,1.18
1134.73264,12229.35746,1,30.608,1.18
1134.73264,12229.35746,1,30.608,1.178
1134.73264,12229.35746,1,30.609,1.177
1134.73264,12229.35746,1,30.612,1.175
1134.73264,12229.35746,1,30.613,1.175
1134.73264,12229.35746,1,30.615,1.173
1134.73264,12229.35746,1,30.615,1.174
1134.73264,12229.35746,1,30.615,1.175
1134.73264,12229.35746,1,30.616,1.176
1134.73264,12229.35746,1,30.615,1.177
1134.73264,12229.35746,1,30.615,1.177
1134.73264,12229.35746,1,30.614,1.176
1134.73264,12229.35746,1,30.614,1.178
1134.73264,12229.35746,1,30.613,1.178
1134.73264,12229.35746,1,30.613,1.177
1134.73264,12229.35746,1,30.61,1.178
1134.73264,12229.35746,1,30.608,1.177
1134.73264,12229.35746,1,30.61,1.177
1134.73264,12229.35746,1,30.613,1.178
1134.73264,12229.35746,1,30.614,1.178
1134.73264,12229.35746,1,30.615,1.181
1134.73264,12229.35746,1,30.614,1.183
1134.73264,12229.35746,1,30.614,1.185
1134.73264,12229.35746,1,30.614,1.188
1134.73264,12229.35746,1,30.616,1.19
1134.73264,12229.35746,1,30.617,1.192
1134.73264,12229.35746,1,30.616,1.196
1134.73264,12229.35746,1,30.615,1.198
1134.73264,12229.35746,1,30.614,1.199
1134.73264,12229.35746,1,30.614,1.197
1134.73264,12229.35746,1,30.614,1.197
1134.73264,12229.35746,1,30.615,1.194
1134.73264,12229.35746,1,30.615,1.191
1134.73264,12229.35746,1,30.615,1.188
1134.73264,12229.35746,1,30.615,1.186
1134.73264,12229.35746,1,30.616,1.182
1134.73264,12229.35746,1,30.617,1.18
1134.73264,12229.35746,1,30.619,1.179
1134.73264,12229.35746,1,30.62,1.179
1134.73264,12229.35746,1,30.621,1.178
1134.73264,12229.35746,1,30.622,1.176
1134.73264,12229.35746,1,30.622,1.177
1134.73264,12229.35746,1,30.623,1.176
1134.73264,12229.35746,1,30.62,1.176
1134.73264,12229.35746,1,30.619,1.174
1134.73264,12229.35746,1,30.617,1.175
1134.73264,12229.35746,1,30.617,1.175
1134.73264,12229.35746,1,30.616,1.176
1134.73264,12229.35746,1,30.616,1.175
1134.73264,12229.35746,1,30.616,1.177
1134.73264,12229.35746,1,30.617,1.179
1134.73264,12229.35746,1,30.616,1.179
1134.73264,12229.35746,1,30.616,1.181
1134.73264,12229.35746,1,30.618,1.183
1134.73264,12229.35746,1,30.619,1.184
1134.73264,12229.35746,1,30.619,1.186
1134.73264,12229.35746,1,30.619,1.186
1134.73264,12229.35746,1,30.619,1.189
1134.73264,12229.35746,1,30.619,1.191
1134.73264,12229.35746,1,30.617,1.194
1134.73264,12229.35746,1,30.616,1.194
1134.73264,12229.35746,1,30.616,1.195
1134.73264,12229.35746,1,30.616,1.194
1134.73264,12229.35746,1,30.616,1.194
1134.73264,12229.35746,1,30.616,1.194
1134.73264,12229.35746,1,30.616,1.192
1134.73264,12229.35746,1,30.618,1.19
1133.98622,12229.26987,2,14.858,-0.005
1133.98622,12229.26987,2,14.826,-0.007
1133.98622,12229.26987,2,14.79,-0.011
1133.98622,12229.26987,2,14.768,-0.013
1133.98622,12229.26987,2,14.757,-0.016
1133.98622,12229.26987,2,14.754,-0.019
1133.98622,12229.26987,2,14.761,-0.021
1133.98622,12229.26987,2,14.752,-0.02
1133.98622,12229.26987,2,14.746,-0.021
1133.98622,12229.26987,2,14.772,-0.02
1133.98622,12229.26987,2,14.781,-0.018
1133.98622,12229.26987,2,14.795,-0.016
1133.98622,12229.26987,2,14.795,-0.013
1133.98622,12229.26987,2,14.795,-0.013
1133.98622,12229.26987,2,14.794,-0.013
1133.98622,12229.26987,2,14.797,-0.011
1133.98622,12229.26987,2,14.8,-0.011
1133.98622,12229.26987,2,14.799,-0.011
1133.98622,12229.26987,2,14.77,-0.01
1133.98622,12229.26987,2,14.762,-0.009
1133.98622,12229.26987,2,14.766,-0.009
1133.98622,12229.26987,2,14.754,-0.005
1133.98622,12229.26987,2,14.745,-0.004
1133.98622,12229.26987,2,14.73,-0.002
1133.98622,12229.26987,2,14.746,0.004
1133.98622,12229.26987,2,14.792,0.012
1133.98622,12229.26987,2,14.816,0.018
1133.98622,12229.26987,2,14.797,0.022
1133.98622,12229.26987,2,14.78,0.021
1133.98622,12229.26987,2,14.768,0.023
1133.98622,12229.26987,2,14.762,0.024
1133.98622,12229.26987,2,14.754,0.025
1133.98622,12229.26987,2,14.748,0.027
1133.98622,12229.26987,2,14.748,0.026
1133.98622,12229.26987,2,14.742,0.029
1133.98622,12229.26987,2,14.744,0.033
1133.98622,12229.26987,2,14.774,0.038
1133.98622,12229.26987,2,14.93,0.049
1133.98622,12229.26987,2,15.115,0.062
1133.98622,12229.26987,2,15.126,0.073
1133.98622,12229.26987,2,15.142,0.083
1133.98622,12229.26987,2,15.187,0.092
1133.98622,12229.26987,2,15.288,0.103
1133.98622,12229.26987,2,15.364,0.117
1133.98622,12229.26987,2,15.383,0.129
1133.98622,12229.26987,2,15.381,0.142
1133.98622,12229.26987,2,15.394,0.156
1133.98622,12229.26987,2,15.424,0.17
1133.98622,12229.26987,2,15.446,0.185
1133.98622,12229.26987,2,15.465,0.2
1133.98622,12229.26987,2,15.619,0.217
1133.98622,12229.26987,2,15.74,0.233
1133.98622,12229.26987,2,15.745,0.247
1133.98622,12229.26987,2,15.74,0.259
1133.98622,12229.26987,2,15.74,0.271
1133.98622,12229.26987,2,15.767,0.28
1133.98622,12229.26987,2,15.813,0.292
1133.98622,12229.26987,2,15.902,0.307
1133.98622,12229.26987,2,16.056,0.32
1133.98622,12229.26987,2,16.259,0.336
1133.98622,12229.26987,2,16.291,0.347
1133.98622,12229.26987,2,16.294,0.36
1133.98622,12229.26987,2,16.318,0.37
1133.98622,12229.26987,2,16.323,0.377
1133.98622,12229.26987,2,16.309,0.384
1133.98622,12229.26987,2,16.366,0.391
1133.98622,12229.26987,2,16.431,0.399
1133.98622,12229.26987,2,16.515,0.41
1133.98622,12229.26987,2,16.694,0.418
1133.98622,12229.26987,2,17.103,0.428
1133.98622,12229.26987,2,17.49,0.438
1133.98622,12229.26987,2,17.49,0.438
1133.98622,12229.26987,2,17.638,0.444
1133.98622,12229.26987,2,18.014,0.451
1133.98622,12229.26987,2,18.087,0.456
1133.98622,12229.26987,2,18.24,0.462
1133.98622,12229.26987,2,18.384,0.47
1133.98622,12229.26987,2,18.717,0.478
1133.98622,12229.26987,2,19.009,0.488
1133.98622,12229.26987,2,19.195,0.499
1133.98622,12229.26987,2,19.518,0.512
1133.98622,12229.26987,2,19.83,0.531
1133.98622,12229.26987,2,20.071,0.556
1133.98622,12229.26987,2,20.254,0.579
1133.98622,12229.26987,2,20.294,0.6
1133.98622,12229.26987,2,20.315,0.617
1133.98622,12229.26987,2,20.338,0.633
1133.98622,12229.26987,2,20.347,0.648
1133.98622,12229.26987,2,20.381,0.661
1133.98622,12229.26987,2,20.378,0.674
1133.98622,12229.26987,2,20.374,0.686
1133.98622,12229.26987,2,20.377,0.694
1133.98622,12229.26987,2,20.395,0.701
1133.98622,12229.26987,2,20.435,0.708
1133.98622,12229.26987,2,20.481,0.713
1133.98622,12229.26987,2,20.493,0.717
1133.98622,12229.26987,2,20.496,0.717
1133.98622,12229.26987,2,20.484,0.718
1133.98622,12229.26987,2,20.481,0.719
1133.98622,12229.26987,2,20.492,0.719
1133.98622,12229.26987,2,20.496,0.722
1133.98622,12229.26987,2,20.513,0.726
1133.98622,12229.26987,2,20.557,0.732
1133.98622,12229.26987,2,20.763,0.746
1133.98622,12229.26987,2,21.007,0.764
1133.98622,12229.26987,2,21.08,0.782
1133.98622,12229.26987,2,21.157,0.8
1133.98622,12229.26987,2,21.217,0.816
1133.98622,12229.26987,2,21.228,0.83
1133.98622,12229.26987,2,21.255,0.842
1133.98622,12229.26987,2,21.337,0.849
1133.98622,12229.26987,2,21.4,0.857
1133.98622,12229.26987,2,21.404,0.864
1133.98622,12229.26987,2,21.386,0.872
1133.98622,12229.26987,2,21.494,0.884
1133.98622,12229.26987,2,21.564,0.897
1133.98622,12229.26987,2,21.672,0.912
1133.98622,12229.26987,2,21.764,0.926
1133.98622,12229.26987,2,21.816,0.937
1133.98622,12229.26987,2,21.891,0.948
1133.98622,12229.26987,2,22.005,0.959
1133.98622,12229.26987,2,22.263,0.97
1133.98622,12229.26987,2,22.595,0.985
1133.98622,12229.26987,2,22.944,0.998
1133.98622,12229.26987,2,23.155,1.012
1133.98622,12229.26987,2,23.219,1.025
1133.98622,12229.26987,2,23.321,1.035
1133.98622,12229.26987,2,23.408,1.047
1133.98622,12229.26987,2,23.506,1.061
1133.98622,12229.26987,2,23.675,1.073
1133.98622,12229.26987,2,23.73,1.087
1133.98622,12229.26987,2,23.73,1.087
1133.98622,12229.26987,2,23.825,1.099
1133.98622,12229.26987,2,23.833,1.11
1133.98622,12229.26987,2,23.809,1.117
1133.98622,12229.26987,2,23.707,1.118
1133.98622,12229.26987,2,23.467,1.12
1133.98622,12229.26987,2,23.387,1.117
1133.98622,12229.26987,2,23.263,1.116
1133.98622,12229.26987,2,23.285,1.115
1133.98622,12229.26987,2,23.311,1.112
1133.98622,12229.26987,2,23.26,1.11
1133.98622,12229.26987,2,23.228,1.108
1133.98622,12229.26987,2,23.133,1.105
1133.98622,12229.26987,2,23.069,1.103
1133.98622,12229.26987,2,23.062,1.104
1133.98622,12229.26987,2,23.026,1.102
1133.98622,12229.26987,2,23.012,1.105
1133.98622,12229.26987,2,23.026,1.109
1133.98622,12229.26987,2,23.158,1.118
1133.98622,12229.26987,2,23.554,1.134
1133.98622,12229.26987,2,23.872,1.156
1133.98622,12229.26987,2,24.009,1.177
1133.98622,12229.26987,2,24.086,1.199
1133.98622,12229.26987,2,24.077,1.216
1133.98622,12229.26987,2,24.078,1.231
1133.98622,12229.26987,2,24.115,1.25
1133.98622,12229.26987,2,24.183,1.269
1133.98622,12229.26987,2,24.264,1.292
1133.98622,12229.26987,2,24.329,1.315
1133.98622,12229.26987,2,24.398,1.331
1133.98622,12229.26987,2,24.387,1.346
1133.98622,12229.26987,2,24.363,1.358
1133.98622,12229.26987,2,24.379,1.371
1133.98622,12229.26987,2,24.448,1.388
1133.98622,12229.26987,2,24.506,1.403
1133.98622,12229.26987,2,24.574,1.412
1133.98622,12229.26987,2,24.503,1.419
1133.98622,12229.26987,2,24.439,1.416
1133.98622,12229.26987,2,24.459,1.418
1133.98622,12229.26987,2,24.478,1.421
1133.98622,12229.26987,2,24.487,1.423
1133.98622,12229.26987,2,24.511,1.432
1133.98622,12229.26987,2,24.651,1.445
1133.98622,12229.26987,2,24.74,1.466
1133.98622,12229.26987,2,24.77,1.49
1133.98622,12229.26987,2,24.793,1.51
1133.98622,12229.26987,2,24.801,1.53
1133.98622,12229.26987,2,24.811,1.547
1133.98622,12229.26987,2,24.818,1.564
1133.98622,12229.26987,2,24.825,1.583
1133.98622,12229.26987,2,24.827,1.595
1133.98622,12229.26987,2,24.833,1.61
1133.98622,12229.26987,2,24.838,1.617
1133.98622,12229.26987,2,24.837,1.621
1133.98622,12229.26987,2,24.834,1.626
1133.98622,12229.26987,2,24.828,1.628
1133.98622,12229.26987,2,24.835,1.637
1133.98622,12229.26987,2,24.863,1.657
1133.98622,12229.26987,2,24.863,1.657
1133.98622,12229.26987,2,24.904,1.677
1133.98622,12229.26987,2,24.93,1.689
1133.98622,12229.26987,2,24.92,1.701
1133.98622,12229.26987,2,24.907,1.7
1133.98622,12229.26987,2,24.909,1.707
1133.98622,12229.26987,2,24.92,1.728
1133.98622,12229.26987,2,24.979,1.735
1133.98622,12229.26987,2,24.973,1.749
1133.98622,12229.26987,2,24.962,1.75
1133.98622,12229.26987,2,24.963,1.752
1133.98622,12229.26987,2,24.97,1.751
1133.98622,12229.26987,2,24.976,1.752
1133.98622,12229.26987,2,24.989,1.754
1133.98622,12229.26987,2,24.996,1.754
1133.98622,12229.26987,2,25.0,1.751
1133.98622,12229.26987,2,25.002,1.75
1133.98622,12229.26987,2,25.009,1.751
1133.98622,12229.26987,2,25.014,1.75
1133.98622,12229.26987,2,25.014,1.748
1133.98622,12229.26987,2,25.019,1.746
1133.98622,12229.26987,2,25.021,1.744
1133.98622,12229.26987,2,25.021,1.742
1133.98622,12229.26987,2,25.022,1.74
1133.98622,12229.26987,2,25.018,1.739
1133.98622,12229.26987,2,25.015,1.74
1133.98622,12229.26987,2,25.015,1.738
1133.98622,12229.26987,2,25.016,1.739
1133.98622,12229.26987,2,25.013,1.741
1133.98622,12229.26987,2,25.014,1.744
1133.98622,12229.26987,2,25.013,1.749
1133.98622,12229.26987,2,25.014,1.752
1133.98622,12229.26987,2,25.012,1.756
1133.98622,12229.26987,2,25.014,1.76
1133.98622,12229.26987,2,25.021,1.763
1133.98622,12229.26987,2,25.026,1.768
1133.98622,12229.26987,2,25.034,1.773
1133.98622,12229.26987,2,25.038,1.777
1133.98622,12229.26987,2,25.044,1.78
1133.98622,12229.26987,2,25.051,1.781
1133.98622,12229.26987,2,25.057,1.784
1133.98622,12229.26987,2,25.065,1.787
1133.98622,12229.26987,2,25.067,1.785
1133.98622,12229.26987,2,25.07,1.786
1133.98622,12229.26987,2,25.073,1.786
1133.98622,12229.26987,2,25.078,1.784
1133.98622,12229.26987,2,25.083,1.783
1133.98622,12229.26987,2,25.085,1.781
1133.98622,12229.26987,2,25.084,1.779
1133.98622,12229.26987,2,25.083,1.778
1133.98622,12229.26987,2,25.082,1.776
1133.98622,12229.26987,2,25.08,1.776
1133.98622,12229.26987,2,25.084,1.774
1133.98622,12229.26987,2,25.087,1.772
1133.98622,12229.26987,2,25.087,1.771
1133.98622,12229.26987,2,25.085,1.771
1133.98622,12229.26987,2,25.081,1.771
1133.98622,12229.26987,2,25.079,1.772
1133.98622,12229.26987,2,25.079,1.772
1133.98622,12229.26987,2,25.079,1.771
1133.98622,12229.26987,2,25.08,1.771
1133.98622,12229.26987,2,25.08,1.772
1133.98622,12229.26987,2,25.077,1.771
1133.98622,12229.26987,2,25.075,1.772
1133.98622,12229.26987,2,25.073,1.772
1133.98622,12229.26987,2,25.073,1.77
1133.98622,12229.26987,2,25.073,1.771
1133.98622,12229.26987,2,25.073,1.77
1133.98622,12229.26987,2,25.073,1.772
1133.98622,12229.26987,2,25.074,1.773
1133.98622,12229.26987,2,25.073,1.774
1133.98622,12229.26987,2,25.072,1.779
1133.98622,12229.26987,2,25.07,1.785
1133.98622,12229.26987,2,25.069,1.798
1133.98622,12229.26987,2,25.066,1.815
1133.98622,12229.26987,2,25.067,1.836
1133.98622,12229.26987,2,25.094,1.857
1133.98622,12229.26987,2,25.108,1.878
1133.98622,12229.26987,2,25.128,1.9
1133.98622,12229.26987,2,25.174,1.924
1133.98622,12229.26987,2,25.198,1.95
1133.98622,12229.26987,2,25.228,1.973
1133.98622,12229.26987,2,25.27,1.998
1133.98622,12229.26987,2,25.274,2.019
1133.98622,12229.26987,2,25.269,2.035
1133.98622,12229.26987,2,25.265,2.052
1133.98622,12229.26987,2,25.262,2.063
1133.98622,12229.26987,2,25.25,2.075
1133.98622,12229.26987,2,25.238,2.081
1133.98622,12229.26987,2,25.241,2.085
1133.98622,12229.26987,2,25.256,2.089
1133.98622,12229.26987,2,25.264,2.096
1133.98622,12229.26987,2,25.265,2.102
1133.98622,12229.26987,2,25.279,2.11
1133.98622,12229.26987,2,25.285,2.115
1133.98622,12229.26987,2,25.289,2.117
1133.98622,12229.26987,2,25.299,2.122
1133.98622,12229.26987,2,25.302,2.128
1133.98622,12229.26987,2,25.317,2.136
1133.98622,12229.26987,2,25.325,2.146
1133.98622,12229.26987,2,25.327,2.155
1133.98622,12229.26987,2,25.331,2.167
1133.98622,12229.26987,2,25.35,2.179
1133.98622,12229.26987,2,25.36,2.198
1133.98622,12229.26987,2,25.37,2.222
1133.98622,12229.26987,2,25.383,2.245
1133.98622,12229.26987,2,25.402,2.265
1133.98622,12229.26987,2,25.399,2.285
1133.98622,12229.26987,2,25.398,2.298
1133.98622,12229.26987,2,25.393,2.308
1133.98622,12229.26987,2,25.39,2.316
1133.98622,12229.26987,2,25.388,2.322
1133.98622,12229.26987,2,25.397,2.326
1133.98622,12229.26987,2,25.401,2.332
1133.98622,12229.26987,2,25.419,2.341
1133.98622,12229.26987,2,25.434,2.349
1133.98622,12229.26987,2,25.434,2.349
1133.98622,12229.26987,2,25.45,2.357
1133.98622,12229.26987,2,25.454,2.367
1133.98622,12229.26987,2,25.469,2.379
1133.98622,12229.26987,2,25.494,2.395
1133.98622,12229.26987,2,25.509,2.414
1133.98622,12229.26987,2,25.522,2.431
1133.98622,12229.26987,2,25.513,2.45
1133.98622,12229.26987,2,25.519,2.466
1133.98622,12229.26987,2,25.535,2.482
1133.98622,12229.26987,2,25.545,2.496
1133.98622,12229.26987,2,25.54,2.51
1133.98622,12229.26987,2,25.545,2.522
1133.98622,12229.26987,2,25.564,2.54
1133.98622,12229.26987,2,25.59,2.559
1133.98622,12229.26987,2,25.604,2.58
1133.98622,12229.26987,2,25.61,2.599
1133.98622,12229.26987,2,25.615,2.618
1133.98622,12229.26987,2,25.613,2.631
1133.98622,12229.26987,2,25.612,2.644
1133.98622,12229.26987,2,25.608,2.655
1133.98622,12229.26987,2,25.612,2.668
1133.98622,12229.26987,2,25.618,2.679
1133.98622,12229.26987,2,25.625,2.684
1133.98622,12229.26987,2,25.63,2.69
1133.98622,12229.26987,2,25.63,2.695
1133.98622,12229.26987,2,25.632,2.703
1133.98622,12229.26987,2,25.64,2.713
1133.98622,12229.26987,2,25.659,2.719
1133.98622,12229.26987,2,25.678,2.729
1133.98622,12229.26987,2,25.682,2.736
1133.98622,12229.26987,2,25.671,2.739
1133.98622,12229.26987,2,25.669,2.744
1133.98622,12229.26987,2,25.669,2.747
1133.98622,12229.26987,2,25.67,2.747
1133.98622,12229.26987,2,25.671,2.748
1133.98622,12229.26987,2,25.672,2.747
1133.98622,12229.26987,2,25.67,2.747
1133.98622,12229.26987,2,25.669,2.748
1133.98622,12229.26987,2,25.669,2.748
1133.98622,12229.26987,2,25.669,2.749
1133.98622,12229.26987,2,25.669,2.752
1133.98622,12229.26987,2,25.668,2.756
1133.98622,12229.26987,2,25.668,2.761
1133.98622,12229.26987,2,25.669,2.766
1133.98622,12229.26987,2,25.67,2.77
1133.98622,12229.26987,2,25.669,2.779
1133.98622,12229.26987,2,25.676,2.786
1133.98622,12229.26987,2,25.689,2.796
1133.98622,12229.26987,2,25.721,2.811
1133.98622,12229.26987,2,25.762,2.822
1133.98622,12229.26987,2,25.77,2.839
1133.98622,12229.26987,2,25.788,2.856
1133.98622,12229.26987,2,25.798,2.874
1133.98622,12229.26987,2,25.804,2.887
1133.98622,12229.26987,2,25.803,2.897
1133.98622,12229.26987,2,25.806,2.904
1133.98622,12229.26987,2,25.809,2.913
1133.98622,12229.26987,2,25.826,2.925
1133.98622,12229.26987,2,25.826,2.925
1133.98622,12229.26987,2,25.832,2.941
1133.98622,12229.26987,2,25.831,2.958
1133.98622,12229.26987,2,25.833,2.973
1133.98622,12229.26987,2,25.855,2.991
1133.98622,12229.26987,2,25.872,3.01
1133.98622,12229.26987,2,25.879,3.031
1133.98622,12229.26987,2,25.89,3.052
1133.98622,12229.26987,2,25.896,3.066
1133.98622,12229.26987,2,25.901,3.077
1133.98622,12229.26987,2,25.901,3.082
1133.98622,12229.26987,2,25.9,3.085
1133.98622,12229.26987,2,25.901,3.092
1133.98622,12229.26987,2,25.903,3.103
1133.98622,12229.26987,2,25.902,3.117
1133.98622,12229.26987,2,25.904,3.131
1133.98622,12229.26987,2,25.905,3.14
1133.98622,12229.26987,2,25.908,3.148
1133.98622,12229.26987,2,25.912,3.156
1133.98622,12229.26987,2,25.917,3.161
1133.98622,12229.26987,2,25.921,3.167
1133.98622,12229.26987,2,25.925,3.175
1133.98622,12229.26987,2,25.927,3.178
1133.98622,12229.26987,2,25.929,3.183
1133.98622,12229.26987,2,25.933,3.185
1133.98622,12229.26987,2,25.944,3.189
1133.98622,12229.26987,2,25.95,3.191
1133.98622,12229.26987,2,25.948,3.194
1133.98622,12229.26987,2,25.946,3.198
1133.98622,12229.26987,2,25.946,3.2
1133.98622,12229.26987,2,25.946,3.2
1133.98622,12229.26987,2,25.942,3.2
1133.98622,12229.26987,2,25.943,3.202
1133.98622,12229.26987,2,25.946,3.202
1133.98622,12229.26987,2,25.949,3.201
1133.98622,12229.26987,2,25.953,3.2
1133.98622,12229.26987,2,25.953,3.199
1133.98622,12229.26987,2,25.952,3.198
1133.98622,12229.26987,2,25.951,3.2
1133.98622,12229.26987,2,25.955,3.203
1133.98622,12229.26987,2,25.966,3.214
1133.98622,12229.26987,2,25.975,3.224
1133.98622,12229.26987,2,25.981,3.234
1133.98622,12229.26987,2,25.986,3.251
1133.98622,12229.26987,2,25.995,3.268
1133.98622,12229.26987,2,26.007,3.291
1133.98622,12229.26987,2,26.007,3.318
1133.98622,12229.26987,2,26.014,3.346
1133.98622,12229.26987,2,26.024,3.372
1133.98622,12229.26987,2,26.027,3.39
1133.98622,12229.26987,2,26.03,3.407
1133.98622,12229.26987,2,26.03,3.42
1133.98622,12229.26987,2,26.028,3.435
1133.98622,12229.26987,2,26.056,3.45
1133.98622,12229.26987,2,26.066,3.464
1133.98622,12229.26987,2,26.042,3.476
1133.98622,12229.26987,2,26.033,3.487
1133.98622,12229.26987,2,26.029,3.498
1133.98622,12229.26987,2,26.029,3.498
1133.98622,12229.26987,2,26.029,3.508
1133.98622,12229.26987,2,26.036,3.522
1133.98622,12229.26987,2,26.04,3.536
1133.98622,12229.26987,2,26.041,3.552
1133.98622,12229.26987,2,26.043,3.569
1133.98622,12229.26987,2,26.041,3.587
1133.98622,12229.26987,2,26.062,3.605
1133.98622,12229.26987,2,26.092,3.622
1133.98622,12229.26987,2,26.094,3.641
1133.98622,12229.26987,2,26.099,3.656
1133.98622,12229.26987,2,26.101,3.669
1133.98622,12229.26987,2,26.113,3.684
1133.98622,12229.26987,2,26.129,3.7
1133.98622,12229.26987,2,26.154,3.721
1133.98622,12229.26987,2,26.16,3.74
1133.98622,12229.26987,2,26.16,3.751
1133.98622,12229.26987,2,26.153,3.76
1133.98622,12229.26987,2,26.144,3.76
1133.98622,12229.26987,2,26.137,3.761
1133.98622,12229.26987,2,26.134,3.769
1133.98622,12229.26987,2,26.144,3.777
1133.98622,12229.26987,2,26.16,3.792
1133.98622,12229.26987,2,26.168,3.811
1133.98622,12229.26987,2,26.172,3.828
1133.98622,12229.26987,2,26.191,3.844
1133.98622,12229.26987,2,26.212,3.859
1133.98622,12229.26987,2,26.21,3.872
1133.98622,12229.26987,2,26.208,3.887
1133.98622,12229.26987,2,26.216,3.903
1133.98622,12229.26987,2,26.236,3.918
1133.98622,12229.26987,2,26.259,3.934
1133.98622,12229.26987,2,26.267,3.952
1133.98622,12229.26987,2,26.271,3.971
1133.98622,12229.26987,2,26.278,3.995
1133.98622,12229.26987,2,26.283,4.014
1133.98622,12229.26987,2,26.286,4.034
1133.98622,12229.26987,2,26.285,4.051
1133.98622,12229.26987,2,26.286,4.063
1133.98622,12229.26987,2,26.285,4.077
1133.98622,12229.26987,2,26.285,4.089
1133.98622,12229.26987,2,26.28,4.102
1133.98622,12229.26987,2,26.276,4.115
1133.98622,12229.26987,2,26.275,4.127
1133.98622,12229.26987,2,26.274,4.14
1133.98622,12229.26987,2,26.278,4.153
1133.98622,12229.26987,2,26.279,4.163
1133.98622,12229.26987,2,26.277,4.171
1133.98622,12229.26987,2,26.273,4.178
1133.98622,12229.26987,2,26.273,4.182
